payment_id,debt_id,customer_id,monto_pago,fecha_pago
749,3315,658,1188.53,2025-03-05
750,2662,1694,181.59,2023-09-09
751,181,3,1387.01,2023-08-09
752,384,1945,1112.56,2025-02-20
753,1196,1075,1074.04,2023-04-30
754,1231,814,1291.73,2025-07-15
755,953,208,794.59,2024-10-04
756,2547,470,327.8,2023-08-31
757,2131,149,1408.19,2024-04-19
758,2180,778,616.73,2025-05-17
759,41,676,535.71,2023-09-24
760,1181,446,43.87,2025-09-01
761,3391,1780,1223.78,2024-11-15
762,1629,1536,954.49,2023-03-28
763,3217,1014,844.11,2025-04-21
764,1792,1667,692.81,2025-07-24
765,3336,551,53.29,2023-12-15
766,2214,879,314.63,2023-09-17
767,4259,821,612.98,2025-01-27
768,2368,1664,932.85,2025-10-27
769,2567,1792,949.96,2024-05-01
770,1655,1910,786.97,2025-05-02
771,1870,1231,353.14,2025-07-21
772,2721,325,644.24,2025-02-19
773,706,357,207.48,2025-03-02
774,1872,1518,890.6,2023-01-21
775,297,1700,1402.2,2023-12-02
776,93,1416,1439.52,2024-06-09
777,1927,843,685.37,2023-10-15
778,3658,1889,33.39,2025-07-14
779,757,620,1442.85,2025-07-12
780,2711,1416,1380.14,2022-11-18
781,2484,1963,926.26,2024-08-30
782,3298,143,306.45,2023-02-06
783,1846,477,781.08,2025-05-29
784,2417,195,92.75,2024-09-21
785,2286,1058,743.29,2022-12-08
786,884,81,1009.06,2025-02-25
787,1846,17,1213.64,2025-09-29
788,3810,1769,996.17,2024-10-04
789,3042,1905,521.58,2022-11-21
790,3244,1850,1232.59,2025-06-12
791,810,395,817.56,2025-05-13
792,54,20,226.33,2025-04-27
793,4288,213,1373.34,2024-12-21
794,2927,404,516.12,2023-07-01
795,4070,179,876.14,2024-11-08
796,2626,1549,202.67,2024-09-11
797,4442,1882,980.64,2025-05-07
798,634,450,1458.6,2023-08-25
799,130,383,588.56,2025-05-07
800,1484,78,1140.47,2023-09-08
801,3655,1416,360.52,2024-04-28
802,1436,540,940.68,2025-06-02
803,3854,1064,1477.41,2023-04-01
804,3792,265,196.67,2024-09-10
805,3052,867,209.11,2023-10-03
806,1503,1013,1204.18,2023-06-08
807,1781,1218,576.99,2023-08-24
808,663,1776,1224.42,2025-09-11
809,3258,57,667.06,2023-12-21
810,998,385,1478.52,2024-07-03
811,735,1090,828.03,2024-06-25
812,2664,1056,309.19,2023-07-22
813,760,1386,293.24,2025-05-10
814,3609,1758,876.62,2025-01-22
815,3615,436,542.38,2024-06-05
816,3302,194,754.9,2024-03-07
817,4404,1524,1381.98,2023-04-20
818,3674,483,242.77,2025-06-16
819,3381,798,432.64,2025-03-03
820,4354,722,1121.43,2024-01-29
821,2545,1688,456.25,2024-12-16
822,1086,358,197.28,2022-11-18
823,4470,539,1228.93,2023-02-27
824,3795,756,294.5,2023-08-25
825,4397,1173,529.07,2024-07-09
826,641,1264,145.2,2024-08-12
827,4307,1576,644.51,2023-01-13
828,3365,1455,920.88,2023-10-27
829,1456,279,300.31,2023-09-16
830,2287,1116,1451.54,2024-10-06
831,4007,1525,1399.18,2024-04-23
832,831,1534,36.82,2023-10-09
833,4227,883,296.82,2024-07-07
834,4479,1206,1452.75,2024-11-23
835,2388,840,1028.14,2025-06-11
836,1925,509,730.45,2024-08-12
837,2989,1345,1296.25,2023-11-02
838,1476,277,306.35,2024-04-30
839,3283,1087,687.11,2025-03-31
840,1847,1631,1103.69,2022-11-28
841,1468,514,270.23,2024-06-14
842,2689,920,380.23,2024-10-27
843,622,1700,107.26,2025-06-19
844,3420,590,344.14,2023-04-04
845,3381,158,687.05,2022-12-16
846,773,1297,498.71,2025-03-29
847,4256,1686,250.23,2022-12-20
848,3394,1658,175.35,2025-08-15
849,4096,370,1485.41,2024-05-28
850,1734,10,910.76,2024-02-07
851,1397,1694,176.74,2025-09-24
852,4304,1899,401.86,2023-10-12
853,423,846,1464.32,2024-11-18
854,462,1697,65.24,2023-03-30
855,4486,651,900.43,2023-05-09
856,2752,1478,1303.83,2025-08-28
857,1533,1599,727.07,2025-10-20
858,2598,578,985.03,2023-01-04
859,2299,609,1392.22,2025-04-15
860,2694,440,904.22,2024-07-15
861,3444,956,469.66,2024-02-29
862,1596,562,321.93,2024-08-02
863,2152,1788,673.64,2024-11-13
864,3772,1388,1223.89,2023-10-08
865,645,1639,1248.86,2025-02-27
866,984,1104,176.87,2024-08-22
867,2232,1232,195.01,2023-03-18
868,2174,1501,653.91,2023-10-07
869,366,12,926.38,2022-12-30
870,4171,755,779.76,2024-09-11
871,1619,1936,1009.97,2022-12-09
872,3784,1795,909.15,2023-08-22
873,4035,1543,680.93,2023-06-15
874,226,48,970.17,2023-12-13
875,4234,655,587.13,2024-11-01
876,4198,1850,93.47,2023-03-31
877,750,417,94.14,2024-02-27
878,253,478,1154.35,2025-06-30
879,113,460,494.15,2024-12-23
880,2511,1293,191.69,2023-10-19
881,1847,1712,1491.0,2025-06-03
882,2340,240,1125.88,2025-04-17
883,1991,603,836.8,2025-06-22
884,2942,1177,1187.2,2022-11-26
885,2278,970,1081.33,2024-06-08
886,3261,286,385.67,2024-09-29
887,3032,553,830.9,2025-07-02
888,1866,1288,343.07,2025-08-29
889,424,1537,119.22,2024-11-09
890,594,694,1403.91,2022-12-25
891,4259,1623,578.59,2024-04-24
892,1804,587,996.9,2024-11-04
893,340,499,898.84,2024-04-30
894,2197,1225,465.1,2025-01-19
895,3321,1931,378.21,2025-03-30
896,4275,305,320.58,2024-02-26
897,1767,636,1012.5,2025-01-16
898,2898,13,102.03,2022-12-24
899,1605,1264,1229.61,2024-12-30
900,1154,881,1342.13,2023-08-06
901,761,168,896.34,2024-03-13
902,4389,1863,241.44,2025-05-25
903,4267,473,1107.8,2024-11-09
904,1608,243,1002.09,2023-04-10
905,498,1036,958.18,2025-03-05
906,1647,241,735.56,2023-09-13
907,858,793,428.28,2025-05-21
908,1559,1079,491.75,2023-09-08
909,1603,579,1181.47,2024-04-05
910,83,321,1143.14,2024-10-01
911,3270,1137,763.98,2024-12-04
912,305,471,465.56,2024-08-15
913,3053,907,1113.66,2023-08-23
914,2306,1493,730.05,2025-06-11
915,83,738,1401.34,2025-05-14
916,3434,1438,1012.55,2023-08-04
917,3499,918,383.62,2023-04-09
918,2373,248,848.74,2024-04-16
919,4262,1330,641.27,2025-06-07
920,4326,1381,653.93,2025-04-25
921,1546,794,842.51,2025-02-14
922,2503,1147,198.92,2024-04-08
923,1752,545,162.71,2023-09-25
924,2197,1050,833.94,2025-03-05
925,1522,841,1068.7,2024-08-12
926,4412,454,1434.28,2023-03-12
927,1004,88,1108.97,2025-06-02
928,333,957,964.8,2025-04-10
929,4170,544,1406.51,2023-07-06
930,134,742,1088.83,2025-04-20
931,577,1629,202.45,2024-10-05
932,166,1291,17.8,2024-01-18
933,801,1837,931.93,2025-09-14
934,2820,1641,253.1,2023-09-05
935,2654,1449,298.72,2025-03-08
936,504,269,1031.88,2024-08-21
937,1958,1954,745.2,2023-12-29
938,4347,336,314.43,2024-09-30
939,3171,1181,1465.08,2023-01-27
940,233,369,1138.82,2025-08-22
941,362,128,260.18,2025-05-29
942,2755,235,1386.99,2024-04-02
943,2768,1504,1000.3,2024-10-25
944,1598,1724,501.2,2024-07-02
945,3507,929,1283.19,2025-11-13
946,2498,450,969.77,2024-10-30
947,1178,1206,426.27,2023-07-19
948,3676,1886,1061.55,2024-09-11
949,3126,760,1219.75,2023-08-23
950,4494,902,997.54,2024-02-20
951,867,48,1495.5,2025-08-01
952,1730,1681,1313.39,2023-01-31
953,2667,185,868.48,2025-06-04
954,3217,154,152.0,2024-03-19
955,3992,836,660.25,2024-04-15
956,2247,1243,505.85,2023-11-03
957,2870,530,609.29,2023-10-26
958,617,189,445.61,2022-12-13
959,351,332,583.71,2023-12-18
960,3824,1973,733.71,2025-07-23
961,2959,354,555.86,2024-04-05
962,4418,1699,785.66,2023-11-15
963,1967,1382,468.72,2023-07-23
964,602,603,622.74,2024-02-29
965,3902,1181,576.45,2023-05-03
966,4416,1615,1285.91,2025-05-14
967,3623,1576,1365.18,2024-09-13
968,3537,1848,1045.24,2023-01-09
969,4246,987,1398.12,2025-04-21
970,3825,866,560.03,2024-05-12
971,3130,716,1274.82,2025-02-06
972,406,1934,747.99,2023-01-06
973,3165,1693,1210.11,2025-05-14
974,3282,1171,855.18,2023-01-26
975,3001,4,1204.72,2023-05-05
976,1209,648,351.04,2024-07-21
977,1076,1118,1214.65,2023-07-02
978,4031,1244,567.58,2024-10-11
979,867,815,909.86,2024-04-03
980,399,1310,957.69,2024-05-24
981,2320,1399,19.09,2025-07-06
982,3643,460,1134.27,2024-01-05
983,3396,90,685.56,2025-08-07
984,2841,1850,1174.83,2023-03-02
985,2081,553,650.37,2024-01-23
986,4416,1587,961.44,2024-10-03
987,1541,45,281.96,2025-05-21
988,4497,1935,1273.13,2023-05-26
989,4322,277,129.9,2024-12-21
990,3850,1016,728.57,2023-12-06
991,2325,1983,416.14,2025-10-14
992,4119,716,393.93,2023-06-10
993,330,92,146.16,2023-10-08
994,977,1581,1343.36,2025-01-08
995,409,1259,403.02,2024-08-07
996,4203,1059,912.8,2025-02-22
997,314,910,887.83,2024-01-21
998,1154,532,179.13,2023-03-03
999,4421,893,409.68,2023-11-01
1000,3147,1709,209.97,2025-06-29
1001,1084,1298,102.96,2024-10-10
1002,555,7,891.66,2023-05-19
1003,2145,1665,578.43,2023-01-29
1004,2799,787,892.06,2024-04-03
1005,922,1276,638.95,2023-07-21
1006,894,1456,1120.95,2023-03-21
1007,767,1148,251.62,2025-06-15
1008,1143,557,288.98,2025-04-22
1009,4080,631,1386.36,2023-01-16
1010,1509,1169,895.38,2023-08-07
1011,338,1518,903.36,2023-11-01
1012,455,1760,538.27,2024-06-29
1013,2906,874,665.77,2024-10-11
1014,592,419,369.72,2024-09-20
1015,276,844,428.61,2023-12-14
1016,774,1183,470.09,2023-12-13
1017,2917,984,1071.14,2023-04-19
1018,2497,39,216.46,2024-05-28
1019,1209,1947,875.5,2025-09-27
1020,1417,27,1115.79,2024-08-26
1021,271,904,727.58,2024-02-16
1022,73,217,842.57,2024-05-12
1023,3810,1983,13.56,2024-06-06
1024,4295,667,364.03,2023-01-30
1025,1912,909,728.46,2023-07-26
1026,1572,819,596.41,2024-01-23
1027,2789,1333,1464.26,2025-08-22
1028,3647,1788,866.61,2024-03-20
1029,1380,293,1467.0,2025-09-07
1030,3562,1222,586.87,2023-01-13
1031,3981,1899,1333.96,2023-06-05
1032,3042,1117,258.71,2024-09-03
1033,3305,928,290.54,2025-07-27
1034,2048,1442,714.55,2023-08-22
1035,1264,306,137.27,2024-06-22
1036,2135,1403,1235.49,2023-03-25
1037,4211,687,105.6,2025-04-11
1038,3854,1168,756.36,2023-05-23
1039,271,934,461.75,2025-04-03
1040,2386,598,852.44,2024-09-11
1041,4184,1553,723.15,2023-10-21
1042,3240,1598,835.27,2024-04-29
1043,3463,1407,334.05,2025-03-02
1044,1853,413,1256.92,2024-06-05
1045,4171,779,320.39,2025-11-13
1046,2176,615,1458.78,2023-03-04
1047,502,265,888.68,2025-09-04
1048,1016,773,537.97,2023-08-23
1049,3650,329,783.37,2022-12-12
1050,274,308,226.31,2025-10-29
1051,2301,209,896.94,2025-11-14
1052,1710,627,373.08,2022-12-07
1053,3716,998,819.92,2024-03-06
1054,987,578,462.69,2024-04-12
1055,498,1478,649.01,2023-12-14
1056,665,1485,46.45,2025-08-25
1057,1625,1780,664.5,2025-06-09
1058,1499,1013,1397.72,2024-02-16
1059,1052,1455,587.97,2024-08-21
1060,2469,741,117.84,2022-12-19
1061,2289,1428,613.55,2024-12-30
1062,4328,1833,521.93,2025-03-17
1063,429,1815,16.84,2024-06-18
1064,1378,1477,1013.56,2023-09-19
1065,3199,1182,719.09,2025-09-15
1066,3590,1173,1247.95,2022-12-22
1067,2153,104,1121.89,2024-11-08
1068,2282,1984,656.91,2025-07-01
1069,508,128,261.77,2023-04-15
1070,3962,1146,1062.39,2023-11-26
1071,3038,463,1302.44,2023-06-18
1072,2883,1503,1161.31,2024-04-10
1073,246,1776,1462.96,2023-05-24
1074,2501,530,898.67,2022-11-21
1075,478,1705,1326.01,2023-06-30
1076,2925,118,928.11,2023-04-04
1077,4142,1838,932.91,2023-02-13
1078,1783,1892,1145.46,2025-05-10
1079,3980,312,974.15,2024-04-17
1080,3262,1297,914.08,2023-06-21
1081,346,1757,615.65,2023-02-18
1082,2700,1823,239.37,2023-07-16
1083,3766,77,832.18,2024-11-13
1084,2334,567,259.07,2023-03-10
1085,2046,859,1310.03,2024-07-02
1086,4263,502,533.23,2024-05-11
1087,1731,1368,1349.18,2024-11-14
1088,3453,1778,154.05,2023-01-26
1089,2442,626,70.72,2025-01-11
1090,667,1573,1142.07,2023-01-04
1091,4319,437,1001.78,2025-10-08
1092,1257,1196,15.16,2025-07-27
1093,670,640,876.5,2024-01-15
1094,1890,452,1291.0,2024-12-31
1095,3204,1269,877.6,2023-10-01
1096,435,443,826.4,2023-11-10
1097,1578,1238,1491.23,2024-02-25
1098,4442,1051,1425.56,2024-12-14
1099,4411,1633,203.32,2023-10-13
1100,4233,677,113.41,2025-02-01
1101,4476,1878,454.52,2023-07-17
1102,1978,167,693.32,2025-02-16
1103,1415,940,48.12,2023-12-12
1104,2070,1158,626.8,2024-12-25
1105,3703,145,1247.43,2024-02-06
1106,181,886,702.34,2023-04-21
1107,4055,376,573.18,2025-09-01
1108,1798,1357,310.85,2024-10-08
1109,1915,1849,416.33,2025-08-18
1110,2976,1630,273.69,2024-02-01
1111,355,793,1273.16,2023-02-21
1112,180,390,940.59,2025-06-30
1113,578,506,359.9,2023-02-06
1114,3761,1748,356.24,2023-07-12
1115,3807,1611,736.82,2024-07-22
1116,4031,117,1488.7,2025-09-15
1117,758,1923,1307.05,2024-05-01
1118,597,397,312.67,2025-08-17
1119,2299,791,548.15,2025-08-02
1120,510,1603,167.47,2023-12-14
1121,1782,759,298.91,2025-05-20
1122,2406,1294,578.66,2023-04-16
1123,22,844,897.02,2024-12-08
1124,2669,160,142.98,2025-08-29
1125,733,991,686.56,2024-12-10
1126,161,590,721.29,2023-02-12
1127,4420,1701,126.54,2023-05-05
1128,3198,1616,201.15,2023-02-21
1129,2834,278,456.41,2024-11-04
1130,4371,1452,538.62,2024-04-16
1131,2315,1535,354.98,2024-06-23
1132,1234,1746,534.72,2025-04-02
1133,1762,641,992.89,2023-02-23
1134,3155,28,545.25,2025-02-25
1135,455,1230,960.54,2025-05-12
1136,2325,1120,1334.73,2024-12-28
1137,1364,673,710.91,2023-10-09
1138,1273,103,531.05,2024-09-05
1139,2977,770,1204.63,2025-03-06
1140,4094,953,330.08,2024-10-30
1141,2116,542,1402.83,2024-01-02
1142,4178,179,285.09,2024-07-05
1143,3835,488,1262.81,2025-08-24
1144,2955,1488,252.38,2025-11-09
1145,1472,1485,1128.32,2024-03-13
1146,2206,263,34.12,2022-12-07
1147,426,1956,601.62,2024-10-09
1148,3503,844,242.27,2023-11-09
1149,1909,1568,355.06,2024-05-30
1150,4474,1554,365.0,2023-12-10
1151,2906,807,1194.72,2024-11-20
1152,4293,555,1327.31,2023-09-30
1153,1845,1302,1387.97,2025-01-15
1154,3404,1609,726.43,2025-06-10
1155,4350,1033,1061.76,2023-09-13
1156,869,1040,344.81,2024-05-17
1157,841,828,722.9,2025-07-04
1158,2791,827,934.03,2025-06-22
1159,1141,112,1431.77,2023-08-19
1160,3900,1252,704.29,2024-10-30
1161,794,657,1336.3,2024-11-10
1162,138,1443,502.14,2023-12-26
1163,1773,1490,993.24,2023-11-07
1164,3199,1579,664.14,2024-11-07
1165,2722,1392,843.82,2023-01-26
1166,4284,148,63.69,2025-05-10
1167,335,1793,973.73,2025-06-20
1168,1194,1062,1383.3,2025-10-30
1169,3559,936,1122.6,2023-08-31
1170,946,1550,847.45,2023-11-20
1171,3698,877,197.4,2025-10-15
1172,1251,415,112.03,2025-01-05
1173,2044,1988,659.08,2023-05-21
1174,1619,1400,1087.01,2023-06-04
1175,2170,1003,119.35,2025-03-12
1176,1034,898,866.94,2025-04-29
1177,884,55,998.12,2025-07-31
1178,3789,1268,1065.71,2024-12-08
1179,1469,321,773.7,2023-11-22
1180,1888,1237,894.58,2025-04-12
1181,3115,876,364.74,2024-06-26
1182,1177,1932,91.59,2023-08-24
1183,3949,1935,1007.43,2025-09-12
1184,871,1781,343.54,2024-12-05
1185,2513,1810,1281.27,2024-08-17
1186,1282,379,793.56,2023-12-27
1187,3740,778,777.28,2023-04-15
1188,4324,1998,44.03,2024-09-14
1189,3546,51,163.07,2024-02-10
1190,1472,77,653.7,2023-10-20
1191,1209,1117,733.46,2024-11-06
1192,1660,1732,678.93,2025-04-14
1193,1968,870,598.65,2024-04-04
1194,2944,1586,712.83,2025-01-21
1195,4342,1813,1044.68,2023-09-06
1196,3113,941,1326.8,2023-06-01
1197,472,610,843.65,2024-12-18
1198,3974,1492,373.53,2025-04-15
1199,605,898,1193.6,2023-10-30
1200,4105,822,1040.64,2024-02-01
1201,4315,187,997.52,2023-01-23
1202,3854,1673,949.49,2025-05-18
1203,2732,968,1474.71,2025-03-22
1204,3281,371,579.61,2025-07-02
1205,1230,1252,235.66,2024-07-23
1206,4375,284,139.59,2025-08-27
1207,2558,557,302.11,2024-12-04
1208,1877,456,541.96,2025-02-15
1209,3838,239,1431.75,2024-04-26
1210,3551,234,1438.55,2023-01-27
1211,4156,1733,1350.18,2022-12-12
1212,37,1360,568.77,2025-01-25
1213,4068,1124,1263.19,2023-10-09
1214,735,773,1055.02,2024-10-10
1215,3623,682,662.76,2025-08-13
1216,878,393,584.73,2023-04-27
1217,1890,465,1065.81,2025-03-06
1218,3628,1675,770.93,2025-08-02
1219,3992,298,1303.33,2024-02-23
1220,3814,1424,667.68,2023-09-16
1221,3879,1044,693.19,2023-12-14
1222,385,113,1355.2,2024-09-08
1223,525,652,624.42,2023-12-23
1224,378,1959,306.1,2024-01-10
1225,2429,1538,960.58,2024-02-25
1226,242,1954,865.1,2025-05-26
1227,1661,916,1032.33,2022-11-19
1228,1003,255,154.13,2024-07-15
1229,792,58,1321.58,2023-10-11
1230,771,1633,599.75,2023-08-27
1231,2001,1048,979.18,2023-04-22
1232,1791,1012,1476.74,2024-12-15
1233,3385,1471,69.56,2024-07-27
1234,507,1950,1263.03,2025-06-29
1235,433,942,683.97,2023-08-25
1236,699,668,1132.68,2024-01-24
1237,259,1542,1339.37,2023-04-03
1238,956,1918,754.96,2024-07-31
1239,321,902,107.57,2024-11-27
1240,1698,1767,325.69,2025-05-15
1241,2034,764,1424.32,2025-05-28
1242,4020,882,238.43,2025-01-06
1243,3360,1573,111.67,2024-04-06
1244,3618,801,975.6,2024-12-11
1245,1100,784,946.63,2024-01-31
1246,3153,612,576.77,2024-12-15
1247,2531,568,798.23,2025-04-16
1248,4408,963,1118.79,2025-04-28
1249,40,1574,374.41,2024-01-09
1250,2052,1054,678.41,2023-02-07
1251,2396,1211,1108.2,2025-05-26
1252,959,1258,991.65,2024-11-19
1253,3965,223,1421.57,2025-11-06
1254,3559,1140,1070.7,2023-12-28
1255,2128,1354,802.61,2024-11-16
1256,2594,219,615.52,2022-11-28
1257,4175,283,573.99,2025-04-22
1258,120,1546,716.7,2024-11-11
1259,4026,658,906.27,2024-05-04
1260,3788,994,1100.18,2025-08-28
1261,901,396,1232.19,2023-10-19
1262,2973,603,1102.51,2024-07-30
1263,1277,118,658.53,2023-04-02
1264,788,816,505.15,2023-11-29
1265,1076,239,673.0,2025-06-21
1266,4120,1448,805.67,2023-09-18
1267,1351,587,766.75,2024-01-14
1268,4492,904,147.94,2023-01-02
1269,1788,430,853.8,2025-06-07
1270,3717,1861,40.93,2024-07-19
1271,351,504,652.83,2022-12-16
1272,42,1487,223.89,2023-10-01
1273,3885,648,1233.68,2024-03-28
1274,49,1985,455.48,2023-11-24
1275,3969,259,1259.87,2024-01-14
1276,3419,1138,1219.5,2024-05-28
1277,4285,1430,54.32,2023-06-02
1278,2898,534,1319.21,2023-04-24
1279,666,108,921.9,2023-05-02
1280,1019,592,256.77,2025-09-10
1281,3016,1443,310.79,2023-09-13
1282,1671,1084,763.36,2023-11-05
1283,272,720,714.15,2025-08-28
1284,2082,492,478.2,2025-03-21
1285,3882,1833,366.12,2025-08-28
1286,3240,211,899.23,2023-08-06
1287,3041,429,409.25,2024-07-30
1288,6,1698,717.06,2023-11-19
1289,929,1429,707.62,2024-09-20
1290,2884,133,253.43,2023-06-18
1291,502,802,1098.03,2024-04-29
1292,713,1277,411.14,2023-11-30
1293,3594,1141,1220.28,2024-08-28
1294,2865,292,813.04,2023-12-22
1295,505,1550,1064.72,2024-11-13
1296,2065,1655,583.41,2024-05-24
1297,1313,1918,313.74,2025-10-27
1298,2223,1426,1147.09,2025-07-02
1299,1548,1986,1032.57,2023-05-25
1300,3620,1898,1146.95,2022-12-11
1301,1897,923,260.92,2024-12-25
1302,2650,24,621.24,2023-08-22
1303,342,985,1218.11,2025-08-23
1304,1751,290,607.43,2024-09-29
1305,3419,162,306.95,2023-05-20
1306,4333,953,621.13,2023-02-05
1307,1664,338,252.89,2024-02-18
1308,489,1002,1338.04,2025-04-06
1309,2186,1762,205.84,2023-11-04
1310,2685,1230,969.7,2025-04-10
1311,1050,407,1206.88,2023-07-26
1312,3695,676,561.38,2025-07-11
1313,711,339,931.84,2024-03-09
1314,3497,653,871.41,2022-12-12
1315,350,1815,675.39,2023-08-19
1316,913,830,153.11,2023-09-05
1317,352,608,607.83,2023-10-14
1318,1971,783,1260.06,2025-06-28
1319,1366,1165,805.14,2024-09-18
1320,1150,1889,644.05,2025-01-29
1321,2502,1550,1272.07,2023-12-13
1322,3690,363,310.28,2023-03-20
1323,2419,762,391.24,2025-04-17
1324,587,1891,1109.37,2024-10-22
1325,886,798,842.7,2023-04-01
1326,3208,1504,12.38,2024-02-02
1327,460,131,763.42,2023-12-03
1328,4011,1868,995.43,2023-07-24
1329,2205,1139,1257.77,2023-10-14
1330,3283,959,778.2,2024-06-10
1331,1796,699,447.98,2024-08-19
1332,2749,1567,539.71,2024-08-25
1333,2388,1034,596.31,2024-12-01
1334,3175,1082,822.33,2025-07-25
1335,1034,1087,641.96,2024-07-29
1336,2244,239,1086.89,2025-08-23
1337,239,1974,173.99,2025-06-07
1338,2654,745,971.07,2025-09-30
1339,2672,1355,829.95,2025-08-14
1340,934,590,1078.56,2024-01-22
1341,4169,1229,1456.77,2025-03-16
1342,2626,1050,419.74,2024-01-06
1343,1071,1485,650.64,2022-12-30
1344,4415,1867,45.63,2023-04-29
1345,3593,1575,662.0,2025-06-02
1346,42,613,334.07,2025-02-17
1347,1164,662,542.68,2024-03-12
1348,2371,1216,1106.85,2025-09-17
1349,1630,42,297.12,2024-04-25
1350,1413,277,753.5,2023-02-15
1351,2432,1637,171.91,2025-09-11
1352,3944,1400,1186.02,2025-08-15
1353,3703,811,1382.74,2024-12-29
1354,2082,1573,88.88,2023-01-28
1355,2448,321,858.31,2023-08-08
1356,4211,851,361.74,2025-07-08
1357,1911,1145,199.91,2025-06-14
1358,2110,1422,1015.13,2024-01-25
1359,3259,1539,981.66,2024-06-14
1360,948,1866,739.01,2024-12-10
1361,1095,1127,575.32,2025-01-17
1362,1636,760,86.44,2024-11-15
1363,3588,499,472.26,2024-01-19
1364,4110,854,42.24,2025-02-20
1365,1072,1444,1373.1,2023-02-09
1366,1764,1257,1041.04,2023-10-27
1367,2724,1813,302.77,2023-01-14
1368,1581,759,1021.59,2023-10-24
1369,3497,279,1481.98,2025-10-11
1370,1075,15,1151.51,2023-07-24
1371,1993,1124,1198.87,2025-04-06
1372,3276,39,342.86,2023-04-25
1373,2367,639,1343.87,2024-08-18
1374,369,941,704.5,2023-07-19
1375,2662,1595,1185.02,2025-06-17
1376,1936,348,1333.66,2024-03-22
1377,4218,793,743.34,2023-01-04
1378,3623,1885,484.75,2023-11-29
1379,3791,383,808.48,2025-05-04
1380,691,1692,1255.6,2024-05-11
1381,1114,1922,49.85,2025-10-25
1382,319,1708,894.72,2023-11-28
1383,1835,918,970.75,2025-06-19
1384,991,1393,1150.37,2022-11-23
1385,2122,394,370.77,2023-05-19
1386,3882,232,1113.43,2024-01-07
1387,371,1196,911.55,2025-10-25
1388,1277,1533,988.76,2022-12-29
1389,4143,1295,159.9,2025-07-23
1390,2208,1467,227.82,2025-06-12
1391,1665,1969,713.42,2023-07-25
1392,1772,831,1131.17,2025-07-31
1393,2070,1750,1254.13,2025-03-13
1394,2484,1291,528.39,2025-08-05
1395,1285,177,1488.51,2025-05-05
1396,1281,1788,1031.25,2024-03-25
1397,2336,986,214.22,2024-06-19
1398,1343,1808,1105.38,2024-11-01
1399,3791,1232,606.54,2022-12-18
1400,3822,1590,841.98,2023-03-01
1401,298,292,1054.0,2023-05-10
1402,2306,319,1186.53,2023-08-13
1403,2297,1331,974.17,2023-07-20
1404,1871,328,663.22,2024-10-22
1405,1330,513,529.56,2024-07-19
1406,1909,1765,995.87,2025-01-19
1407,2064,655,1303.82,2024-08-08
1408,3449,1908,775.78,2024-12-11
1409,1054,1467,305.41,2023-01-09
1410,2091,348,962.6,2023-12-11
1411,1003,1077,693.39,2025-06-15
1412,381,388,1274.63,2024-02-26
1413,2200,1876,1346.38,2024-01-12
1414,3884,1572,503.82,2025-10-18
1415,3394,410,681.72,2025-08-06
1416,809,1676,964.62,2025-04-11
1417,2225,434,341.41,2023-02-02
1418,309,202,462.61,2025-10-31
1419,2425,588,272.71,2025-01-03
1420,1804,1301,711.49,2024-08-27
1421,844,418,1493.41,2024-08-15
1422,1372,1690,951.35,2024-12-14
1423,3634,49,305.17,2025-07-25
1424,353,1424,88.77,2025-10-30
