gestion_id,customer_id,resultado,canal,fecha_gestion
620,1433,Promesa de pago,SMS,2023-12-05
621,827,Número incorrecto,SMS,2024-11-23
622,1200,Promesa de pago,WhatsApp,2024-07-05
623,608,Contactado,Email,2024-10-11
624,1264,No responde,Email,2025-06-23
625,68,Promesa de pago,Llamada,2024-08-18
626,815,Número incorrecto,SMS,2024-11-26
627,1563,Contactado,Email,2024-04-22
628,664,Número incorrecto,Llamada,2024-12-25
629,1283,No responde,SMS,2024-05-29
630,158,Contactado,Llamada,2024-10-04
631,494,Número incorrecto,Email,2025-08-11
632,987,Número incorrecto,SMS,2024-09-04
633,956,Promesa de pago,SMS,2025-01-14
634,1491,No responde,Email,2024-11-03
635,90,Número incorrecto,Email,2024-10-26
636,1524,No responde,SMS,2025-05-07
637,448,No responde,WhatsApp,2023-12-28
638,261,Contactado,Llamada,2025-04-13
639,387,Contactado,SMS,2025-09-20
640,871,Número incorrecto,Email,2025-02-04
641,271,No responde,SMS,2025-06-15
642,290,No responde,Llamada,2025-01-31
643,1385,No responde,Llamada,2024-01-01
644,1066,Contactado,Llamada,2024-07-05
645,1683,Contactado,WhatsApp,2024-08-24
646,531,Contactado,Email,2024-04-06
647,188,Promesa de pago,WhatsApp,2024-04-11
648,1306,No responde,Llamada,2025-06-11
649,755,Contactado,SMS,2025-08-28
650,1910,Contactado,WhatsApp,2024-01-10
651,1632,Promesa de pago,Email,2025-08-07
652,1996,Contactado,WhatsApp,2024-08-13
653,1835,Número incorrecto,WhatsApp,2025-10-21
654,1902,Número incorrecto,WhatsApp,2024-03-22
655,1776,No responde,SMS,2025-01-03
656,32,Contactado,Email,2024-07-01
657,492,No responde,WhatsApp,2025-03-20
658,1997,No responde,WhatsApp,2024-08-13
659,1870,No responde,Email,2024-12-10
660,1969,Número incorrecto,Llamada,2024-08-05
661,553,No responde,SMS,2025-03-07
662,1631,Número incorrecto,SMS,2025-10-01
663,1451,Número incorrecto,Llamada,2025-07-26
664,565,No responde,Email,2025-05-24
665,384,Promesa de pago,Email,2024-04-01
666,859,Promesa de pago,WhatsApp,2025-11-07
667,190,No responde,WhatsApp,2024-07-24
668,1560,No responde,SMS,2025-08-18
669,1330,No responde,WhatsApp,2024-04-25
670,788,Promesa de pago,Llamada,2024-07-11
671,1687,Número incorrecto,WhatsApp,2025-03-21
672,532,No responde,WhatsApp,2025-06-08
673,345,Número incorrecto,Llamada,2024-08-05
674,1784,Número incorrecto,WhatsApp,2024-08-03
675,702,Promesa de pago,Email,2024-09-11
676,469,Promesa de pago,WhatsApp,2025-11-15
677,913,No responde,Llamada,2023-12-05
678,1088,Promesa de pago,Email,2025-11-14
679,1743,No responde,WhatsApp,2024-07-10
680,787,Promesa de pago,SMS,2025-02-02
681,416,Número incorrecto,WhatsApp,2025-11-04
682,27,Promesa de pago,WhatsApp,2025-11-11
683,432,Contactado,WhatsApp,2025-07-30
684,1860,Número incorrecto,Email,2024-09-06
685,1379,No responde,Email,2024-09-29
686,1906,Promesa de pago,WhatsApp,2024-10-27
687,433,Número incorrecto,WhatsApp,2025-07-31
688,602,Contactado,Llamada,2025-04-19
689,1022,Contactado,Llamada,2025-04-02
690,1529,No responde,Email,2023-12-25
691,605,Contactado,Llamada,2024-06-28
692,1350,Promesa de pago,Llamada,2025-03-10
693,1998,No responde,Email,2024-12-03
694,1588,Promesa de pago,WhatsApp,2024-06-04
695,1186,Contactado,WhatsApp,2024-02-19
696,1307,Contactado,Email,2024-11-25
697,356,No responde,WhatsApp,2025-07-14
698,1711,Contactado,WhatsApp,2025-03-03
699,242,No responde,Llamada,2024-06-29
700,1277,Número incorrecto,WhatsApp,2024-03-19
701,684,Número incorrecto,WhatsApp,2025-11-05
702,217,Contactado,Llamada,2024-02-19
703,1345,Número incorrecto,SMS,2025-09-05
704,1020,Promesa de pago,WhatsApp,2024-02-19
705,1170,Promesa de pago,WhatsApp,2024-07-01
706,1401,Número incorrecto,Email,2024-12-30
707,847,Contactado,SMS,2025-09-19
708,1355,No responde,Email,2025-09-11
709,1310,Promesa de pago,WhatsApp,2024-10-09
710,215,Contactado,Llamada,2024-10-18
711,1740,Número incorrecto,SMS,2025-10-27
712,1464,Número incorrecto,SMS,2024-05-27
713,1315,Contactado,WhatsApp,2024-02-13
714,632,Promesa de pago,SMS,2025-04-22
715,306,No responde,Llamada,2025-05-13
716,1261,Contactado,WhatsApp,2024-04-25
717,1402,Número incorrecto,WhatsApp,2024-06-20
718,9,Número incorrecto,SMS,2024-03-07
719,1599,Número incorrecto,Llamada,2025-10-24
720,1224,Contactado,Llamada,2024-08-10
721,875,Promesa de pago,SMS,2024-06-18
722,938,Contactado,SMS,2024-10-17
723,1792,Promesa de pago,SMS,2025-07-14
724,541,No responde,WhatsApp,2024-10-03
725,886,Número incorrecto,Email,2024-01-20
726,318,No responde,Llamada,2024-01-14
727,1934,No responde,Llamada,2024-09-22
728,1893,Contactado,SMS,2025-11-16
729,1168,Promesa de pago,Llamada,2024-08-26
730,489,No responde,Llamada,2025-03-23
731,11,Número incorrecto,WhatsApp,2025-04-07
732,698,Número incorrecto,SMS,2024-08-16
733,1511,Contactado,Email,2025-02-08
734,1733,Contactado,SMS,2024-03-28
735,761,Contactado,WhatsApp,2023-12-19
736,1930,Contactado,WhatsApp,2024-10-11
737,1002,No responde,Email,2025-11-13
738,457,No responde,WhatsApp,2024-06-30
739,1945,Contactado,Email,2024-07-20
740,901,Contactado,SMS,2025-02-11
741,1027,Número incorrecto,SMS,2024-02-08
742,1960,Contactado,Llamada,2024-07-08
743,33,Contactado,Llamada,2024-11-14
744,518,Promesa de pago,Llamada,2025-10-16
745,1469,Número incorrecto,Email,2025-04-15
746,508,Contactado,Email,2025-10-26
747,1882,No responde,WhatsApp,2025-06-10
748,297,Promesa de pago,SMS,2025-06-14
749,274,Número incorrecto,SMS,2025-06-26
750,1651,No responde,WhatsApp,2024-01-04
751,466,Promesa de pago,Llamada,2025-06-04
752,358,Número incorrecto,Email,2024-08-10
753,1900,No responde,Email,2024-04-01
754,212,Número incorrecto,SMS,2025-04-18
755,1359,Promesa de pago,WhatsApp,2025-05-04
756,1214,No responde,SMS,2024-04-21
757,1321,Promesa de pago,Email,2024-06-25
758,794,No responde,Llamada,2024-07-30
759,1512,Promesa de pago,Llamada,2024-04-15
760,1278,Promesa de pago,SMS,2025-09-13
761,880,No responde,Llamada,2024-02-24
762,1811,Número incorrecto,Email,2025-10-30
763,1127,Contactado,WhatsApp,2025-04-09
764,1971,Promesa de pago,Llamada,2024-11-09
765,986,Número incorrecto,Email,2024-09-12
766,1064,Promesa de pago,SMS,2025-09-20
767,1492,Número incorrecto,WhatsApp,2024-01-21
768,586,Número incorrecto,Llamada,2024-06-19
769,1092,No responde,SMS,2024-11-06
770,114,Promesa de pago,Llamada,2025-04-25
771,1391,Contactado,WhatsApp,2024-01-11
772,770,No responde,WhatsApp,2025-01-31
773,193,No responde,Llamada,2025-02-07
774,1933,Promesa de pago,Llamada,2024-09-13
775,1190,No responde,Email,2023-12-16
776,1540,Número incorrecto,SMS,2025-08-03
777,992,Número incorrecto,Llamada,2025-06-21
778,1219,Promesa de pago,Email,2025-01-30
779,1251,Contactado,Llamada,2024-06-21
780,368,Contactado,SMS,2024-08-19
781,469,Número incorrecto,Email,2023-12-13
782,1162,Número incorrecto,SMS,2024-11-05
783,294,No responde,SMS,2024-12-19
784,1274,Promesa de pago,Llamada,2024-03-18
785,1117,Promesa de pago,Email,2025-09-21
786,117,No responde,Llamada,2024-12-09
787,1762,No responde,Llamada,2025-11-04
788,568,No responde,Llamada,2024-11-23
789,974,Número incorrecto,WhatsApp,2024-01-29
790,447,Número incorrecto,Llamada,2025-09-04
791,1364,Número incorrecto,SMS,2024-11-03
792,1635,No responde,Email,2025-09-13
793,1820,Número incorrecto,SMS,2025-03-10
794,54,Número incorrecto,Email,2024-01-29
795,1737,Contactado,WhatsApp,2023-11-24
796,916,No responde,Email,2025-02-10
797,1236,No responde,SMS,2025-11-10
798,131,Contactado,SMS,2024-11-25
799,1497,Número incorrecto,Email,2023-11-21
800,715,Número incorrecto,Llamada,2025-07-23
801,1597,Contactado,Llamada,2025-01-27
802,597,Promesa de pago,Llamada,2024-08-17
803,411,No responde,Email,2024-03-31
804,515,Contactado,Llamada,2025-09-14
805,176,Número incorrecto,Llamada,2025-05-20
806,141,No responde,Llamada,2024-06-28
807,1594,No responde,Email,2025-06-09
808,1143,No responde,Email,2024-10-29
809,1691,Número incorrecto,Llamada,2025-04-23
810,1165,Promesa de pago,Llamada,2024-06-17
811,1701,No responde,Llamada,2024-10-25
812,600,Número incorrecto,Llamada,2025-05-24
813,1759,No responde,SMS,2023-12-26
814,1333,Contactado,Email,2023-12-30
815,1354,Contactado,Email,2025-11-09
816,1672,Promesa de pago,WhatsApp,2024-01-21
817,1227,Contactado,WhatsApp,2024-05-25
818,881,Número incorrecto,WhatsApp,2025-08-27
819,1464,Promesa de pago,Llamada,2025-06-07
820,1776,Promesa de pago,Email,2024-08-21
821,1465,Contactado,Email,2025-03-26
822,1304,Contactado,Email,2025-03-10
823,1058,Contactado,WhatsApp,2025-05-14
824,1678,Promesa de pago,Email,2024-12-19
825,852,Número incorrecto,Llamada,2024-05-23
826,717,Contactado,WhatsApp,2025-09-02
827,1096,Contactado,Email,2025-03-01
828,1169,Promesa de pago,SMS,2024-06-18
829,724,No responde,SMS,2024-11-26
830,1200,Contactado,Email,2025-02-13
831,1701,No responde,WhatsApp,2025-02-07
832,1703,Promesa de pago,Email,2024-07-14
833,1797,No responde,Llamada,2025-06-29
834,967,No responde,Llamada,2024-09-01
835,1930,Contactado,SMS,2025-02-06
836,1115,Contactado,SMS,2023-11-27
837,146,Promesa de pago,Llamada,2025-02-24
838,1241,Número incorrecto,SMS,2025-04-04
839,1772,Promesa de pago,Email,2024-10-06
840,1100,Promesa de pago,Email,2024-04-24
841,1564,No responde,Email,2024-10-05
842,1289,No responde,Llamada,2025-07-01
843,1605,Promesa de pago,Llamada,2025-01-31
844,1872,Número incorrecto,Llamada,2023-12-13
845,617,Número incorrecto,Email,2025-08-12
846,1742,Promesa de pago,Llamada,2025-05-19
847,182,No responde,SMS,2025-09-06
848,985,No responde,Llamada,2025-10-17
849,1905,Número incorrecto,SMS,2023-12-03
850,1497,No responde,WhatsApp,2024-03-01
851,1591,Contactado,WhatsApp,2023-12-08
852,464,Número incorrecto,SMS,2024-09-05
853,1929,Número incorrecto,Llamada,2025-07-06
854,1305,No responde,WhatsApp,2024-02-16
855,1507,Promesa de pago,SMS,2024-05-05
856,524,Promesa de pago,WhatsApp,2025-05-18
857,944,No responde,WhatsApp,2024-06-22
858,242,No responde,Email,2025-09-15
859,561,Número incorrecto,WhatsApp,2024-08-19
860,1382,No responde,Email,2025-01-08
861,287,Contactado,WhatsApp,2023-12-22
862,907,Promesa de pago,SMS,2025-10-25
863,1108,Promesa de pago,Email,2024-01-29
864,1875,No responde,Email,2023-12-08
865,1423,No responde,Email,2024-06-26
866,1252,Contactado,WhatsApp,2024-10-02
867,753,Contactado,SMS,2024-03-27
868,236,No responde,SMS,2024-04-07
869,34,Número incorrecto,Email,2024-03-03
870,1443,No responde,Email,2025-01-27
871,1317,Contactado,Email,2025-06-26
872,1278,Contactado,WhatsApp,2023-12-20
873,1211,No responde,Email,2024-04-22
874,1558,Contactado,WhatsApp,2025-02-06
875,486,No responde,Email,2025-07-22
876,1563,Número incorrecto,SMS,2025-10-17
877,757,Promesa de pago,Llamada,2025-01-16
878,1755,Promesa de pago,Llamada,2024-03-29
879,575,Número incorrecto,Email,2025-08-16
880,1997,No responde,Email,2024-06-13
881,444,Contactado,Llamada,2024-12-02
882,1134,No responde,SMS,2025-03-07
883,193,No responde,Email,2025-01-01
884,1734,Promesa de pago,SMS,2024-01-03
885,1029,Número incorrecto,Email,2024-06-02
886,1514,Promesa de pago,Llamada,2023-12-18
887,1084,No responde,Llamada,2025-10-28
888,663,Número incorrecto,SMS,2024-05-31
889,118,Número incorrecto,WhatsApp,2025-06-26
890,1643,Promesa de pago,WhatsApp,2024-01-15
891,1070,Número incorrecto,WhatsApp,2025-03-20
892,563,Contactado,SMS,2025-04-03
893,1940,No responde,SMS,2024-07-11
894,679,Contactado,WhatsApp,2024-06-01
895,209,Promesa de pago,Llamada,2024-07-27
896,1919,Contactado,SMS,2024-10-15
897,980,No responde,SMS,2025-01-12
898,582,No responde,Email,2025-10-04
899,810,Contactado,Email,2025-01-06
900,1904,Promesa de pago,Email,2025-04-30
901,369,Contactado,SMS,2025-01-31
902,1478,Número incorrecto,Llamada,2025-08-04
903,626,No responde,WhatsApp,2025-04-05
904,492,Promesa de pago,SMS,2025-08-04
905,1702,No responde,Email,2025-07-16
906,1836,Contactado,Email,2025-09-14
907,1333,Contactado,Email,2025-04-12
908,1970,No responde,WhatsApp,2023-12-30
909,1385,No responde,Llamada,2024-10-28
910,828,No responde,Llamada,2025-09-21
911,176,Promesa de pago,SMS,2024-05-26
912,1904,Número incorrecto,WhatsApp,2025-04-08
913,247,No responde,SMS,2024-01-25
914,88,No responde,WhatsApp,2025-09-17
915,1549,Promesa de pago,SMS,2025-10-27
916,1296,Contactado,WhatsApp,2024-12-03
917,149,No responde,Email,2024-11-05
918,593,No responde,Email,2025-07-26
919,1583,No responde,Email,2025-03-07
920,357,Promesa de pago,WhatsApp,2024-05-19
921,637,No responde,Email,2025-08-31
922,1415,Número incorrecto,WhatsApp,2025-05-01
923,1781,No responde,Llamada,2024-11-16
924,598,Número incorrecto,Email,2025-01-30
925,1650,Número incorrecto,WhatsApp,2025-03-30
926,640,No responde,Email,2024-01-15
927,1866,Número incorrecto,Llamada,2024-12-29
928,1951,Contactado,WhatsApp,2025-03-05
929,1862,No responde,Email,2024-09-27
930,264,Número incorrecto,SMS,2024-05-23
931,1914,No responde,WhatsApp,2025-10-28
932,658,Promesa de pago,Email,2024-01-31
933,432,Promesa de pago,SMS,2025-07-24
934,133,No responde,SMS,2024-02-23
935,1686,No responde,Email,2025-02-19
936,1932,No responde,WhatsApp,2025-03-23
937,741,Número incorrecto,SMS,2025-10-15
938,865,Promesa de pago,Llamada,2025-07-26
939,1139,No responde,Llamada,2024-08-19
940,663,No responde,Llamada,2025-06-14
941,883,No responde,Email,2023-12-11
942,1174,Contactado,SMS,2023-11-25
943,1341,Contactado,WhatsApp,2024-05-29
944,112,No responde,Email,2025-03-16
945,233,Contactado,SMS,2025-08-08
946,1302,Promesa de pago,WhatsApp,2024-01-15
947,762,Número incorrecto,SMS,2024-08-19
948,810,Número incorrecto,Llamada,2024-08-21
949,151,No responde,SMS,2025-07-12
950,549,No responde,SMS,2024-03-28
951,1189,Número incorrecto,Email,2024-02-21
952,1080,No responde,Llamada,2025-09-21
953,1578,No responde,Email,2024-03-30
954,1349,Número incorrecto,Email,2025-05-13
955,374,Número incorrecto,WhatsApp,2024-05-02
956,1193,No responde,WhatsApp,2024-11-16
957,682,Número incorrecto,Email,2024-08-09
958,648,Contactado,Llamada,2025-06-26
959,358,No responde,Email,2025-02-05
960,1582,No responde,WhatsApp,2024-06-09
961,1534,Promesa de pago,Llamada,2025-09-29
962,1106,No responde,Email,2025-08-15
963,1682,Número incorrecto,Email,2025-05-24
964,1626,No responde,WhatsApp,2023-11-18
965,101,Promesa de pago,SMS,2025-04-09
966,1861,Número incorrecto,SMS,2024-04-07
967,345,Contactado,Email,2024-12-15
968,777,Promesa de pago,WhatsApp,2025-02-20
969,875,No responde,Llamada,2025-10-24
970,423,Contactado,Llamada,2025-05-05
971,1612,No responde,SMS,2024-12-30
972,1266,No responde,Llamada,2024-03-15
973,1827,Promesa de pago,SMS,2024-01-02
974,764,Número incorrecto,Email,2025-02-23
975,64,No responde,SMS,2024-04-05
976,1728,Contactado,SMS,2023-11-19
977,1623,Contactado,Llamada,2025-04-28
978,822,Promesa de pago,SMS,2025-04-12
979,1892,Número incorrecto,SMS,2025-04-27
980,848,Número incorrecto,Email,2025-04-21
981,29,Promesa de pago,Email,2025-10-07
982,1233,Contactado,WhatsApp,2024-10-25
983,1794,Contactado,SMS,2024-08-08
984,1299,Contactado,Llamada,2024-07-21
985,763,Número incorrecto,Llamada,2025-03-11
986,1156,Promesa de pago,Email,2024-02-29
987,277,No responde,WhatsApp,2024-09-10
988,778,No responde,WhatsApp,2024-02-15
989,1196,Contactado,Email,2025-06-08
990,96,Número incorrecto,SMS,2024-08-04
991,797,Contactado,Llamada,2024-01-12
992,1818,Número incorrecto,Email,2024-09-01
993,1549,Contactado,SMS,2024-05-13
994,1731,Número incorrecto,Email,2024-08-01
995,956,Promesa de pago,Llamada,2024-06-17
996,68,Contactado,Email,2024-03-14
997,962,Promesa de pago,Email,2025-01-15
998,666,No responde,Llamada,2024-03-19
999,1711,Promesa de pago,Email,2025-08-24
1000,414,No responde,SMS,2024-04-19
1001,505,No responde,WhatsApp,2025-10-06
1002,1508,Número incorrecto,Llamada,2024-01-12
1003,985,Contactado,Email,2024-04-09
1004,90,No responde,SMS,2025-10-05
1005,571,Promesa de pago,WhatsApp,2024-05-09
1006,77,Número incorrecto,Email,2025-05-15
1007,1564,Promesa de pago,WhatsApp,2024-03-30
1008,384,Contactado,WhatsApp,2024-09-12
1009,1497,Contactado,Llamada,2025-04-13
1010,535,Número incorrecto,WhatsApp,2025-07-10
1011,746,Contactado,WhatsApp,2025-04-13
1012,562,Promesa de pago,WhatsApp,2025-02-10
1013,934,Contactado,Llamada,2024-03-01
1014,1581,Promesa de pago,SMS,2024-05-04
1015,1482,Promesa de pago,WhatsApp,2023-12-22
1016,1667,Promesa de pago,WhatsApp,2025-04-08
1017,850,Número incorrecto,SMS,2025-06-03
1018,1553,Promesa de pago,WhatsApp,2024-06-21
1019,341,Número incorrecto,Llamada,2024-08-12
1020,681,No responde,WhatsApp,2024-12-22
1021,752,No responde,Email,2024-10-28
1022,1159,Promesa de pago,Llamada,2024-10-23
1023,378,No responde,WhatsApp,2025-07-07
1024,1701,Número incorrecto,Llamada,2025-11-07
1025,1729,Contactado,SMS,2025-08-30
1026,299,Contactado,SMS,2023-12-15
1027,1621,Número incorrecto,Email,2023-11-22
1028,749,Número incorrecto,Llamada,2024-10-23
1029,884,Contactado,SMS,2024-07-10
1030,865,Promesa de pago,Email,2024-01-18
1031,1395,No responde,Email,2025-01-04
1032,1100,No responde,WhatsApp,2025-01-03
1033,55,No responde,Llamada,2024-11-09
1034,360,No responde,WhatsApp,2024-02-26
1035,740,Promesa de pago,Llamada,2024-11-08
1036,986,Promesa de pago,SMS,2024-05-01
1037,973,Contactado,WhatsApp,2024-06-28
1038,276,Contactado,Llamada,2025-08-12
1039,526,Contactado,SMS,2024-11-15
1040,1332,Promesa de pago,Llamada,2024-07-20
1041,653,No responde,WhatsApp,2023-11-25
1042,1963,Número incorrecto,Email,2025-09-15
1043,712,No responde,WhatsApp,2024-01-13
1044,1915,Número incorrecto,SMS,2025-02-21
1045,331,Número incorrecto,SMS,2024-08-21
1046,1478,Promesa de pago,Llamada,2024-02-27
1047,1881,No responde,Llamada,2025-04-28
1048,1275,Número incorrecto,Llamada,2025-08-31
1049,1115,No responde,SMS,2025-03-01
1050,1526,Promesa de pago,Email,2024-08-31
1051,118,No responde,Email,2024-11-11
1052,1866,Número incorrecto,SMS,2024-09-26
1053,494,No responde,WhatsApp,2024-03-15
1054,615,No responde,Email,2025-01-11
1055,641,Promesa de pago,SMS,2024-03-17
1056,1471,Número incorrecto,Email,2024-06-26
1057,404,Número incorrecto,SMS,2025-09-03
1058,618,Promesa de pago,SMS,2024-06-18
1059,157,No responde,Llamada,2025-02-22
1060,1130,Número incorrecto,SMS,2025-02-23
1061,1996,Promesa de pago,Llamada,2024-06-19
1062,493,Contactado,Llamada,2024-04-09
1063,769,Número incorrecto,WhatsApp,2025-10-05
1064,1732,Número incorrecto,WhatsApp,2025-02-19
1065,612,Número incorrecto,Llamada,2024-02-24
1066,73,Número incorrecto,SMS,2024-03-09
1067,1538,No responde,Email,2025-07-14
1068,610,No responde,WhatsApp,2025-04-09
1069,1472,Número incorrecto,Email,2024-07-30
1070,1124,Promesa de pago,SMS,2025-01-22
1071,1762,Promesa de pago,Llamada,2024-03-14
1072,1658,No responde,SMS,2025-01-13
1073,1839,Número incorrecto,WhatsApp,2024-12-14
1074,316,Número incorrecto,SMS,2024-11-01
1075,22,No responde,WhatsApp,2025-10-15
1076,796,Contactado,Email,2024-06-06
1077,60,Contactado,SMS,2024-02-07
1078,2,No responde,Llamada,2025-01-12
1079,673,No responde,SMS,2024-02-02
1080,1726,No responde,Email,2024-09-23
1081,386,Número incorrecto,Email,2023-11-18
1082,468,Contactado,WhatsApp,2024-01-09
1083,156,Contactado,SMS,2024-06-05
1084,1766,Promesa de pago,Email,2025-08-07
1085,1365,Número incorrecto,Email,2024-01-16
1086,292,No responde,WhatsApp,2025-10-16
1087,850,Número incorrecto,Email,2025-11-15
1088,627,Contactado,Email,2024-08-09
1089,1779,Número incorrecto,Llamada,2024-11-30
1090,169,No responde,Llamada,2024-09-06
1091,333,Promesa de pago,SMS,2024-12-05
1092,1717,Número incorrecto,Llamada,2024-04-09
1093,1810,Contactado,SMS,2024-06-22
1094,1774,Número incorrecto,SMS,2024-02-23
1095,1650,Contactado,SMS,2025-11-06
1096,986,Número incorrecto,WhatsApp,2024-07-09
1097,1047,No responde,SMS,2024-02-06
1098,1927,No responde,Llamada,2025-10-21
1099,1082,Promesa de pago,SMS,2025-06-18
1100,1826,Número incorrecto,Email,2024-07-02
1101,859,Contactado,Llamada,2024-11-10
1102,1052,No responde,WhatsApp,2025-11-02
1103,193,No responde,Email,2025-01-27
1104,1537,No responde,WhatsApp,2025-08-09
1105,135,Número incorrecto,Llamada,2025-06-20
