debt_id,customer_id,product_id,monto_deuda,fecha_vencimiento,estado
2322,1825,8,12147.75,2024-05-13,Castigada
2323,1136,13,279.81,2023-10-28,Vencida
2324,620,7,15097.29,2024-02-27,Vencida
2325,1289,7,6397.22,2024-04-18,Vencida
2326,1159,5,7191.19,2024-02-05,Vencida
2327,1242,4,9070.83,2025-01-17,Vencida
2328,1739,3,680.25,2025-09-27,Vencida
2329,420,3,10533.86,2024-06-20,Vencida
2330,245,8,4049.74,2023-07-23,Vigente
2331,1894,10,17814.39,2024-10-17,Castigada
2332,370,7,18228.53,2025-11-28,Vencida
2333,1310,8,10288.13,2024-03-23,Vigente
2334,519,15,1919.97,2025-09-24,Vencida
2335,1932,14,542.37,2023-08-27,Vencida
2336,166,12,7128.2,2025-07-30,Vigente
2337,1073,19,17110.26,2024-11-27,Vencida
2338,902,19,2860.03,2022-11-28,Vencida
2339,212,3,7335.78,2024-12-07,Vigente
2340,1949,15,19482.78,2024-06-06,Vencida
2341,309,3,6284.56,2023-10-12,Vencida
2342,944,19,10108.35,2025-09-13,Vencida
2343,144,15,9377.97,2023-12-24,Vencida
2344,1686,2,10756.44,2024-02-09,Vencida
2345,1304,6,1425.11,2024-05-03,Vencida
2346,1593,11,1587.86,2023-04-03,Vencida
2347,1583,11,362.03,2024-12-01,Vencida
2348,952,18,1938.69,2025-10-26,Vigente
2349,751,19,17316.7,2023-10-27,Vencida
2350,15,15,19858.69,2024-02-10,Vencida
2351,205,6,10463.26,2025-06-16,Vencida
2352,1201,8,15200.84,2025-04-19,Vencida
2353,163,10,4036.69,2024-04-08,Vencida
2354,573,10,9556.12,2024-06-03,Vencida
2355,1829,18,7978.28,2023-12-19,Vigente
2356,891,18,9132.78,2024-11-10,Vencida
2357,226,6,10627.22,2025-08-08,Vencida
2358,1737,20,5072.86,2025-02-27,Vencida
2359,420,1,7619.01,2024-03-05,Vencida
2360,1580,9,3476.02,2025-05-28,Vencida
2361,1076,14,6438.12,2023-05-02,Castigada
2362,1055,16,14187.13,2023-02-16,Vencida
2363,1991,18,2216.44,2023-11-05,Vigente
2364,877,17,2991.44,2023-09-28,Vencida
2365,1664,20,4087.6,2024-07-28,Vencida
2366,1145,11,11194.84,2023-05-21,Castigada
2367,1669,4,8608.84,2023-10-30,Vencida
2368,409,11,7881.24,2025-09-22,Vencida
2369,976,17,9907.76,2024-02-05,Vencida
2370,1786,17,16591.47,2023-03-08,Vigente
2371,458,15,4482.16,2025-05-26,Castigada
2372,654,20,16826.44,2023-09-10,Castigada
2373,1459,8,19973.03,2023-01-03,Vencida
2374,514,4,1195.54,2023-08-28,Vencida
2375,568,12,1787.15,2024-03-18,Vencida
2376,1397,17,14402.63,2024-04-14,Vencida
2377,501,4,4050.58,2025-11-08,Vencida
2378,816,2,19657.69,2025-10-16,Vencida
2379,212,11,2757.8,2023-07-27,Vencida
2380,1680,6,5444.66,2024-08-14,Vencida
2381,1370,17,17317.85,2023-12-02,Vencida
2382,753,19,15285.12,2024-01-17,Vigente
2383,1776,1,9111.57,2024-12-24,Vencida
2384,706,13,12400.14,2024-09-22,Vencida
2385,1486,19,3217.18,2025-02-20,Castigada
2386,1923,12,6760.91,2025-12-03,Castigada
2387,424,15,15184.13,2023-01-26,Vencida
2388,779,5,2770.23,2023-07-29,Vencida
2389,1645,4,3661.0,2025-10-05,Vencida
2390,247,16,8776.64,2023-04-27,Vigente
2391,1945,7,18832.46,2024-11-27,Vigente
2392,195,13,16662.57,2024-09-20,Vigente
2393,995,4,11333.35,2023-03-16,Vencida
2394,647,12,4333.54,2025-01-02,Castigada
2395,1253,13,4181.59,2024-10-22,Vencida
2396,914,16,13928.34,2025-10-22,Vencida
2397,109,18,8770.63,2024-11-05,Vencida
2398,1030,16,3520.86,2025-09-17,Vigente
2399,1387,13,18553.47,2023-04-12,Vencida
2400,638,20,527.09,2025-07-15,Vencida
2401,1977,1,5831.55,2023-12-15,Vencida
2402,1913,1,7265.14,2023-05-15,Vencida
2403,1219,18,10105.81,2025-11-17,Vencida
2404,1307,13,3234.5,2024-10-11,Vencida
2405,545,8,15039.76,2025-11-19,Vencida
2406,1031,7,6192.17,2025-11-25,Vencida
2407,1509,5,12508.84,2023-08-04,Vigente
2408,371,4,6016.89,2025-03-16,Vigente
2409,642,3,18517.1,2024-04-08,Vencida
2410,1228,13,10105.99,2025-10-06,Castigada
2411,1194,10,15895.3,2023-06-19,Vigente
2412,12,9,12909.07,2023-04-17,Vencida
2413,1772,9,10704.66,2024-12-09,Vigente
2414,713,16,10888.24,2023-10-19,Castigada
2415,837,20,8419.55,2023-10-07,Vencida
2416,353,4,2741.61,2024-10-03,Vencida
2417,1502,3,3309.55,2025-08-31,Vigente
2418,1393,10,14012.42,2025-01-17,Vigente
2419,981,12,15280.11,2024-11-23,Vencida
2420,1984,9,7880.32,2025-09-10,Vencida
2421,1088,5,10816.0,2024-07-31,Vencida
2422,1582,6,17923.02,2023-01-06,Castigada
2423,1717,14,3694.27,2025-06-22,Vencida
2424,404,5,17455.58,2024-10-06,Vencida
2425,143,4,4763.37,2025-01-03,Vigente
2426,1184,9,5248.39,2025-01-02,Vencida
2427,308,14,13868.73,2023-12-18,Vigente
2428,810,1,5402.19,2025-12-10,Castigada
2429,141,3,12361.53,2025-05-09,Vencida
2430,440,15,12284.84,2025-03-30,Vencida
2431,1331,20,944.43,2025-11-05,Castigada
2432,964,3,4886.99,2023-03-17,Vencida
2433,573,9,10416.93,2024-02-02,Castigada
2434,1900,14,16238.22,2024-12-23,Vencida
2435,1770,13,12262.38,2025-01-15,Vencida
2436,1016,10,7818.53,2024-01-24,Vigente
2437,1197,17,3571.37,2025-08-19,Vencida
2438,169,3,15320.44,2024-06-11,Vencida
2439,182,5,4814.55,2024-07-14,Vencida
2440,244,11,5546.05,2023-06-16,Vencida
2441,1927,20,17676.36,2025-05-28,Castigada
2442,687,7,14886.95,2025-10-14,Vencida
2443,799,1,853.35,2023-03-06,Vencida
2444,1970,14,6235.49,2025-10-05,Vencida
2445,1340,6,9284.66,2023-06-26,Vencida
2446,1195,16,3478.85,2022-12-29,Vencida
2447,1578,19,16748.68,2025-05-14,Vigente
2448,351,19,19846.93,2022-11-23,Vencida
2449,26,10,16807.17,2025-11-27,Vencida
2450,1757,15,255.19,2023-04-13,Vencida
2451,935,20,3877.88,2024-06-02,Vencida
2452,1221,11,17366.41,2025-03-28,Castigada
2453,1199,1,17264.95,2022-11-25,Vigente
2454,1518,19,2510.71,2025-05-27,Vencida
2455,1803,4,15954.48,2024-04-11,Vencida
2456,137,7,7978.56,2025-08-15,Vencida
2457,2000,16,10937.91,2023-03-17,Vigente
2458,1484,3,5091.22,2023-03-12,Vigente
2459,871,12,18372.47,2025-11-24,Vencida
2460,1937,16,10185.29,2023-08-05,Vencida
2461,1902,10,17436.65,2025-08-23,Vigente
2462,1597,4,3666.71,2024-12-23,Vencida
2463,1992,2,6061.81,2023-02-27,Vigente
2464,410,16,19704.9,2025-01-16,Castigada
2465,529,11,11239.02,2025-09-29,Vigente
2466,1936,16,6237.46,2022-12-01,Vencida
2467,234,7,8130.89,2025-03-13,Vigente
2468,1764,20,17724.4,2023-08-25,Vencida
2469,12,13,7983.03,2025-05-21,Vigente
2470,1595,19,16719.39,2024-01-03,Vigente
2471,297,19,4543.35,2025-08-31,Vencida
2472,1866,6,3917.06,2023-07-13,Vencida
2473,1829,19,9602.92,2024-09-06,Vencida
2474,1347,2,2810.75,2023-10-11,Vencida
2475,188,19,1632.99,2025-02-04,Vencida
2476,1705,16,19063.31,2022-12-29,Vencida
2477,764,14,5328.86,2025-08-27,Vencida
2478,1523,12,199.25,2023-02-19,Vencida
2479,130,11,11341.39,2025-01-03,Vencida
2480,1136,16,3906.64,2023-04-09,Vencida
2481,1210,12,6649.15,2024-12-27,Vigente
2482,1874,19,13049.83,2023-01-17,Vencida
2483,1120,5,5695.24,2025-06-27,Vencida
2484,903,6,14621.13,2022-12-03,Castigada
2485,1586,7,15367.2,2023-09-16,Vencida
2486,1328,17,9327.45,2025-01-11,Vencida
2487,1085,4,4125.35,2023-07-14,Vencida
2488,10,6,9613.84,2023-12-19,Vencida
2489,1129,8,17068.67,2025-02-04,Vigente
2490,980,5,12125.35,2024-07-14,Vencida
2491,117,10,11183.29,2024-11-10,Vencida
2492,727,10,8201.42,2024-07-24,Vencida
2493,1719,15,1388.41,2023-12-08,Vigente
2494,764,11,17882.2,2025-09-18,Vencida
2495,1956,15,11908.62,2025-08-09,Vencida
2496,426,12,6592.89,2024-11-15,Vencida
2497,783,14,17721.4,2023-11-14,Vencida
2498,1911,11,19539.09,2023-07-23,Vencida
2499,334,19,17548.13,2023-07-28,Vigente
2500,1897,10,4824.67,2023-11-14,Vencida
2501,1907,18,14046.31,2024-12-20,Castigada
2502,854,19,1077.68,2024-02-08,Vigente
2503,1001,4,6401.25,2023-05-12,Vencida
2504,1572,16,7785.37,2023-08-09,Vencida
2505,1702,6,15793.24,2024-11-22,Castigada
2506,518,17,19826.44,2023-07-06,Vencida
2507,80,13,6350.47,2024-02-01,Vencida
2508,1744,18,2816.81,2022-11-18,Castigada
2509,252,20,1208.51,2024-12-05,Castigada
2510,1118,18,12341.26,2025-07-22,Vencida
2511,1772,2,18682.05,2025-08-17,Vencida
2512,482,14,9901.95,2023-03-08,Vencida
2513,854,8,12969.65,2023-07-12,Vencida
2514,1136,20,1669.0,2024-04-15,Vencida
2515,131,18,268.9,2024-09-18,Vencida
2516,1464,18,13915.63,2025-01-01,Vigente
2517,683,3,9337.94,2025-02-06,Vigente
2518,1135,4,14356.75,2024-05-29,Vencida
2519,1625,13,2897.87,2025-03-09,Castigada
2520,895,4,2512.78,2023-07-14,Vencida
2521,1368,11,4847.46,2025-09-09,Vencida
2522,1925,12,4603.48,2023-04-02,Vigente
2523,895,2,9248.12,2025-10-24,Vencida
2524,1025,16,18849.0,2023-09-24,Vencida
2525,208,1,919.65,2025-07-28,Castigada
2526,773,13,6612.0,2023-01-13,Vencida
2527,752,7,5982.0,2024-09-11,Vigente
2528,603,12,16427.49,2025-07-12,Vencida
2529,380,19,2029.65,2024-10-03,Vencida
2530,1037,17,15614.86,2022-11-27,Vencida
2531,832,15,3408.48,2025-06-20,Vencida
2532,1213,2,16809.03,2025-08-27,Vencida
2533,1130,4,592.94,2024-04-12,Vencida
2534,278,10,15499.56,2023-02-19,Vencida
2535,1692,12,8517.56,2023-11-21,Castigada
2536,1745,7,13446.2,2024-08-12,Castigada
2537,436,6,9900.33,2023-04-13,Vencida
2538,1714,19,14491.2,2023-06-04,Vencida
2539,735,18,13197.6,2025-12-07,Vigente
2540,1971,19,16054.77,2023-02-13,Vencida
2541,1730,16,17292.87,2023-04-10,Vencida
2542,807,18,9408.67,2023-11-18,Vencida
2543,1495,11,9204.46,2024-02-07,Castigada
2544,1508,16,2757.01,2024-09-17,Vigente
2545,1349,7,13397.01,2023-03-27,Vencida
2546,960,14,19290.66,2024-03-13,Vencida
2547,337,19,11223.16,2023-09-29,Vencida
2548,205,14,9182.77,2023-12-15,Vencida
2549,143,13,10625.73,2024-10-05,Vencida
2550,1983,20,19990.12,2024-09-28,Vencida
2551,7,8,15725.81,2023-12-31,Vencida
2552,191,17,18201.61,2023-07-20,Vencida
2553,919,3,17784.21,2025-04-27,Vencida
2554,560,11,3515.34,2023-05-15,Vencida
2555,866,5,12221.02,2024-12-10,Vigente
2556,1623,20,4903.12,2025-04-12,Vencida
2557,925,18,10189.73,2023-06-04,Vigente
2558,910,19,763.18,2025-06-15,Vencida
2559,413,6,14855.34,2023-01-27,Vigente
2560,683,10,18853.25,2025-07-18,Vencida
2561,768,5,10427.15,2024-07-26,Vencida
2562,956,1,16816.19,2023-06-03,Vigente
2563,239,19,11627.2,2025-01-14,Vigente
2564,770,15,8094.0,2025-01-20,Vencida
2565,1277,2,1709.17,2023-04-14,Castigada
2566,783,16,12623.95,2024-04-27,Vencida
2567,104,9,1825.47,2024-04-04,Vencida
2568,1981,1,14187.72,2023-04-09,Vigente
2569,1016,5,1612.79,2025-11-27,Vencida
2570,1285,11,19301.83,2023-11-27,Vencida
2571,16,11,9238.33,2023-10-24,Vencida
2572,1315,17,19368.08,2023-01-18,Vencida
2573,1755,16,462.4,2024-10-26,Castigada
2574,1711,15,186.25,2025-10-12,Vencida
2575,1519,5,11849.66,2025-04-30,Vencida
2576,451,14,4892.66,2024-03-01,Vencida
2577,1677,17,19118.53,2025-08-12,Vencida
2578,1363,20,11436.16,2023-08-11,Vencida
2579,949,1,12828.38,2024-09-17,Vencida
2580,1768,10,19683.66,2023-01-07,Vigente
2581,1005,6,9616.34,2024-04-25,Vencida
2582,1678,18,19925.81,2023-07-17,Vencida
2583,160,7,5186.42,2023-07-21,Vencida
2584,1963,13,5753.9,2023-12-27,Vencida
2585,1044,8,13066.25,2023-11-25,Vigente
2586,1203,17,8528.56,2025-07-01,Vencida
2587,1409,13,11670.1,2024-08-11,Vencida
2588,778,1,13495.85,2024-07-01,Castigada
2589,911,5,3908.92,2023-09-30,Vencida
2590,1956,14,8654.0,2023-10-07,Vencida
2591,450,9,8654.92,2023-09-09,Vigente
2592,714,2,7212.8,2023-08-07,Vencida
2593,509,1,16673.12,2025-10-16,Vencida
2594,1098,10,7843.72,2025-03-11,Vencida
2595,221,1,2679.43,2023-11-16,Vencida
2596,1978,5,17461.6,2025-10-06,Vencida
2597,1543,20,143.35,2024-12-11,Vencida
2598,1991,4,2024.38,2025-01-20,Castigada
2599,1378,12,5721.69,2025-01-24,Vencida
2600,1832,20,12737.33,2023-01-07,Vencida
2601,1888,12,9798.02,2023-05-19,Vigente
2602,321,2,18419.4,2024-03-16,Vencida
2603,1807,7,14371.66,2025-01-15,Castigada
2604,549,19,17410.87,2025-09-05,Vencida
2605,1017,15,18283.02,2023-07-23,Castigada
2606,1969,7,1233.74,2024-01-21,Vencida
2607,1530,8,6986.23,2024-01-15,Vencida
2608,754,13,2379.54,2024-02-01,Vigente
2609,1840,12,8483.09,2024-08-20,Vencida
2610,1066,5,18918.19,2024-10-26,Vencida
2611,653,11,18401.54,2023-04-10,Vencida
2612,663,6,13994.38,2023-12-12,Vigente
2613,563,7,3698.28,2025-01-21,Vencida
2614,1664,5,6368.28,2025-05-10,Vencida
2615,1729,16,4750.51,2024-06-17,Vencida
2616,1312,20,8974.74,2024-12-21,Vencida
2617,1057,9,1844.42,2023-06-22,Vencida
2618,178,15,1353.16,2025-10-14,Vencida
2619,1960,7,16755.23,2023-01-16,Castigada
2620,664,20,5126.73,2024-09-13,Vigente
2621,207,10,1269.22,2022-12-19,Vencida
2622,1211,5,16111.73,2025-11-24,Vencida
2623,77,7,13755.18,2024-12-08,Vencida
2624,1564,19,18742.83,2025-03-07,Vigente
2625,1322,18,11022.24,2024-03-22,Vencida
2626,765,20,7924.69,2022-12-15,Vencida
2627,708,18,18445.83,2025-05-16,Vencida
2628,745,14,9785.76,2025-01-06,Vencida
2629,1717,2,7944.86,2023-03-20,Castigada
2630,1042,19,17987.82,2024-07-04,Vencida
2631,1499,11,11029.67,2023-01-06,Vigente
2632,184,17,10116.59,2025-04-25,Vencida
2633,630,18,2847.5,2023-01-04,Vencida
2634,799,6,703.13,2024-09-03,Vencida
2635,786,8,16788.23,2023-11-22,Vigente
2636,1320,3,18633.04,2025-01-18,Castigada
2637,1527,18,18045.48,2025-10-19,Vencida
2638,174,2,5168.61,2025-01-24,Vigente
2639,365,4,5691.58,2024-09-01,Vencida
2640,1528,18,5657.71,2024-01-26,Castigada
2641,528,13,2312.14,2023-08-28,Vencida
2642,1842,5,19793.65,2024-02-05,Vencida
2643,597,10,14786.26,2023-05-06,Vigente
2644,1152,17,16170.37,2024-07-23,Vencida
2645,1089,6,2193.65,2023-07-18,Vencida
2646,1522,20,11987.21,2025-02-24,Vencida
2647,973,16,6064.5,2023-02-26,Vencida
2648,1394,18,18644.16,2023-06-22,Vencida
2649,672,14,9871.68,2024-06-28,Vencida
2650,876,16,13007.31,2024-06-08,Vencida
2651,5,2,18198.72,2024-04-16,Vencida
2652,1945,15,2833.14,2025-09-24,Vencida
2653,1898,16,15118.87,2023-02-25,Vigente
2654,316,4,12473.53,2025-01-07,Vencida
2655,1766,12,10388.24,2023-07-12,Castigada
2656,951,19,1555.28,2024-11-18,Vencida
2657,183,12,19819.8,2025-11-26,Vencida
2658,956,3,16325.56,2023-04-03,Vencida
2659,1155,4,2293.68,2024-02-24,Vencida
2660,1464,12,18542.07,2023-09-26,Vencida
2661,180,8,15850.7,2024-05-07,Vigente
2662,1492,2,13811.4,2025-09-19,Vencida
2663,382,14,16174.71,2024-06-30,Vencida
2664,1932,4,14628.93,2024-05-27,Castigada
2665,565,9,3234.29,2025-09-22,Vigente
2666,129,8,9829.45,2025-07-18,Vencida
2667,1140,15,11608.44,2023-09-23,Castigada
2668,1058,15,7406.09,2025-02-14,Vigente
2669,15,15,2002.7,2023-05-14,Vencida
2670,956,8,5839.41,2023-06-03,Vencida
2671,899,17,14571.7,2023-07-27,Vencida
2672,1406,9,14980.89,2024-06-30,Castigada
2673,61,9,5797.24,2025-11-25,Vencida
2674,1654,2,3019.28,2025-05-08,Vencida
2675,579,12,7828.08,2024-01-13,Vencida
2676,1199,10,18911.28,2023-12-19,Vencida
2677,459,4,1949.4,2023-05-27,Vencida
2678,700,2,10652.2,2024-03-11,Vencida
2679,737,6,15611.12,2024-11-06,Vencida
2680,1922,17,7039.78,2023-12-05,Vencida
2681,720,16,8927.17,2023-05-31,Vencida
2682,1989,9,7436.18,2024-06-04,Vigente
2683,1838,3,14970.5,2025-11-20,Vencida
2684,1060,11,1232.42,2025-05-30,Vencida
2685,345,3,3103.17,2025-10-06,Vencida
2686,671,9,16931.04,2024-09-30,Vencida
2687,1491,11,14723.34,2024-11-25,Vencida
2688,1367,18,4702.53,2025-01-22,Vigente
2689,685,10,13090.9,2024-03-02,Vencida
2690,1366,8,660.43,2023-12-01,Castigada
2691,1912,14,1830.08,2024-06-03,Vencida
2692,620,14,1001.73,2024-01-14,Vigente
2693,573,6,6526.41,2023-03-25,Castigada
2694,1479,20,11927.74,2025-05-10,Castigada
2695,1531,4,18245.97,2024-05-12,Vencida
2696,860,7,18220.15,2024-05-07,Vencida
2697,595,15,5929.75,2023-03-03,Vencida
2698,90,20,7087.34,2025-02-26,Vencida
2699,1532,1,18260.35,2024-08-27,Vencida
2700,251,6,1393.32,2024-11-16,Vigente
2701,1144,13,6408.9,2023-07-28,Vencida
2702,849,17,16300.7,2025-02-04,Vencida
2703,735,11,15664.19,2025-01-01,Vencida
2704,857,12,2555.28,2023-03-09,Vencida
2705,1435,15,5144.57,2024-05-30,Vencida
2706,233,20,4903.27,2025-07-20,Vencida
2707,189,5,16891.97,2023-02-01,Vencida
2708,1261,7,14434.08,2023-10-23,Vencida
2709,549,11,3816.99,2023-02-10,Vencida
2710,509,3,3727.58,2024-09-12,Vencida
2711,761,8,16082.71,2022-11-27,Castigada
2712,859,8,118.25,2024-06-15,Vencida
2713,1596,2,7517.93,2023-05-13,Vigente
2714,1081,15,9473.24,2024-11-11,Vencida
2715,243,9,9962.87,2023-10-24,Vencida
2716,1660,14,7160.55,2024-03-29,Vencida
2717,1822,4,10763.6,2025-07-10,Vencida
2718,1574,1,10865.69,2024-04-01,Vigente
2719,961,13,8513.34,2023-12-06,Vencida
2720,1069,16,11592.18,2023-03-04,Vigente
2721,186,8,6877.56,2022-11-30,Vigente
2722,1324,8,10303.74,2025-08-28,Vencida
2723,840,11,2032.85,2024-11-19,Vencida
2724,375,10,9689.3,2024-04-20,Vencida
2725,237,17,19698.47,2025-07-14,Vencida
2726,392,20,10686.76,2024-09-13,Vencida
2727,1116,19,11707.95,2023-08-06,Vigente
2728,1927,2,18649.35,2023-01-20,Vencida
2729,166,5,6053.82,2023-09-06,Vencida
2730,1189,8,16112.53,2024-06-11,Vencida
2731,599,19,12765.74,2024-08-11,Vencida
2732,305,5,4050.52,2025-10-28,Vigente
2733,1750,11,16808.3,2023-05-31,Vigente
2734,46,13,8527.83,2024-10-31,Castigada
2735,613,20,19937.45,2024-06-14,Vencida
2736,217,2,19447.36,2025-11-02,Vencida
2737,344,12,19979.81,2023-02-01,Vencida
2738,1554,13,18976.24,2024-03-14,Vencida
2739,1643,4,12152.71,2025-02-14,Vigente
2740,851,18,11770.24,2022-12-06,Vencida
2741,143,5,1950.23,2023-12-12,Vencida
2742,1960,12,5633.4,2025-10-22,Vigente
2743,66,19,6152.97,2024-06-30,Vencida
2744,1567,15,11293.78,2023-10-30,Vencida
2745,660,13,7579.16,2025-10-31,Vencida
2746,1161,17,614.51,2023-12-28,Vigente
2747,1062,8,10040.42,2022-12-09,Castigada
2748,205,8,6342.02,2024-02-05,Vencida
2749,342,19,14938.51,2025-11-14,Vencida
2750,155,9,19845.14,2024-05-24,Vencida
2751,727,1,7409.13,2023-07-08,Vencida
2752,1906,5,6070.09,2024-01-08,Vigente
2753,306,11,11852.64,2024-04-21,Vencida
2754,652,2,2599.57,2025-06-25,Vencida
2755,1396,11,10026.92,2025-06-29,Vencida
2756,695,8,14155.12,2024-07-02,Vencida
2757,1173,3,14226.66,2024-06-23,Vigente
2758,487,2,11527.98,2025-08-14,Vencida
2759,1122,9,3488.64,2024-06-02,Vigente
2760,1572,13,19592.13,2023-09-10,Vencida
2761,810,19,8363.33,2025-10-30,Castigada
2762,1033,8,18744.54,2025-03-22,Vigente
2763,683,18,271.68,2025-10-10,Vigente
2764,1727,11,11497.69,2024-06-30,Vencida
2765,1053,20,9750.27,2023-10-01,Vencida
2766,1551,6,8332.18,2022-11-28,Vencida
2767,227,15,18457.54,2023-12-13,Vigente
2768,1365,5,6560.24,2025-03-10,Vencida
2769,852,12,17430.57,2025-05-15,Vencida
2770,1037,16,891.64,2025-07-23,Vencida
2771,1959,1,699.51,2023-12-05,Vencida
2772,1227,2,11450.02,2024-04-01,Vencida
2773,346,10,13453.58,2024-02-23,Castigada
2774,1944,7,5801.58,2024-05-13,Vencida
2775,1553,19,15114.24,2024-12-22,Vencida
2776,199,6,3065.1,2024-07-27,Vigente
2777,221,16,18913.99,2022-11-22,Vencida
2778,215,12,8397.24,2024-09-21,Vencida
2779,296,10,10656.69,2025-11-30,Vencida
2780,1802,11,4581.27,2023-10-24,Vencida
2781,1856,12,14795.18,2024-01-30,Vigente
2782,736,19,15103.52,2025-06-26,Vencida
2783,758,12,16440.68,2025-08-16,Vencida
2784,1409,6,2302.03,2022-12-07,Vencida
2785,1358,4,19933.26,2025-05-10,Vencida
2786,81,20,2902.29,2024-07-06,Vigente
2787,483,6,10759.36,2023-07-18,Vencida
2788,255,14,1486.53,2024-10-14,Vencida
2789,1207,20,5359.48,2025-09-08,Vencida
2790,1493,20,9221.33,2024-01-06,Vigente
2791,386,10,2715.66,2024-05-16,Vencida
2792,1958,3,4706.71,2024-01-15,Vigente
2793,532,9,15909.55,2025-02-02,Vencida
2794,1697,10,12481.02,2022-12-19,Vencida
2795,382,9,1206.6,2023-01-19,Vencida
2796,1903,10,8847.11,2024-02-11,Vencida
2797,1922,7,8094.96,2023-11-11,Vencida
2798,1906,7,5696.74,2025-02-07,Castigada
2799,203,11,1565.26,2022-12-03,Vencida
2800,514,4,4172.47,2024-12-29,Vencida
2801,1540,13,7797.83,2025-01-08,Vencida
2802,1208,13,15949.12,2023-02-13,Vencida
2803,270,4,10145.69,2025-04-16,Vencida
2804,1425,18,6894.79,2025-01-12,Vencida
2805,693,14,107.47,2023-05-10,Vencida
2806,122,10,16126.28,2025-03-31,Vencida
2807,1291,19,10745.1,2023-05-29,Vigente
2808,864,13,5654.4,2024-03-28,Castigada
2809,156,5,1547.27,2023-05-27,Vencida
2810,1171,6,10900.82,2025-09-25,Vencida
2811,203,5,11119.23,2025-08-28,Vencida
2812,1783,16,14988.84,2025-04-07,Vencida
2813,791,18,10426.0,2024-12-31,Vencida
2814,1232,8,3239.37,2024-06-13,Vencida
2815,1283,3,336.26,2025-06-06,Vencida
2816,1334,15,14938.18,2022-11-22,Vigente
2817,1468,15,19133.09,2023-06-24,Vencida
2818,804,6,19855.07,2023-03-07,Vencida
2819,252,9,17070.82,2023-03-28,Vencida
2820,1438,7,14534.33,2025-03-19,Vencida
2821,1252,3,1960.09,2022-12-27,Vigente
2822,1971,10,9339.32,2025-09-04,Castigada
2823,1567,13,10880.27,2025-01-20,Vencida
2824,1167,15,11284.25,2023-12-05,Vencida
2825,1382,19,11786.07,2025-03-02,Vigente
2826,666,13,11719.53,2023-08-04,Vencida
2827,883,7,7634.54,2022-12-31,Vencida
2828,772,1,9642.09,2023-02-16,Vencida
2829,1090,5,1242.38,2023-08-29,Vencida
2830,540,14,2230.25,2024-09-14,Vencida
2831,1354,3,15290.52,2024-03-20,Castigada
2832,320,18,19202.91,2023-01-08,Vencida
2833,1503,14,5356.43,2024-08-11,Vigente
2834,1469,9,16564.44,2025-04-24,Vencida
2835,1820,16,8654.84,2025-07-03,Castigada
2836,851,2,2413.12,2023-10-01,Vencida
2837,1835,3,17565.88,2024-03-19,Vencida
2838,1648,5,6588.46,2024-10-26,Vencida
2839,324,5,3766.71,2025-06-08,Vencida
2840,1450,12,16660.2,2023-11-22,Vencida
2841,929,3,12803.31,2023-05-20,Vencida
2842,819,1,10035.17,2025-11-18,Vigente
2843,945,2,13837.53,2024-09-02,Vencida
2844,1842,1,16857.09,2024-05-04,Castigada
2845,45,7,5224.34,2023-08-11,Vencida
2846,83,5,5113.28,2024-07-10,Vigente
2847,1425,4,3722.6,2025-07-28,Vencida
2848,142,5,10835.69,2025-12-05,Vencida
2849,1713,4,12990.22,2023-07-03,Vencida
2850,1212,12,15453.06,2025-05-06,Vigente
2851,1594,18,11597.55,2025-03-09,Vencida
2852,967,6,12820.54,2025-01-08,Vigente
2853,620,8,5484.36,2023-09-27,Vencida
2854,388,2,3720.91,2025-08-24,Vigente
2855,996,14,1944.62,2023-03-22,Vencida
2856,142,9,14004.7,2024-09-07,Vencida
2857,576,10,2755.43,2024-11-03,Vencida
2858,647,18,11639.84,2025-11-07,Vigente
2859,705,13,15856.27,2024-05-09,Vencida
2860,941,8,13041.85,2023-11-26,Vencida
2861,1765,9,660.2,2024-03-18,Vencida
2862,1663,4,12886.87,2024-08-28,Castigada
2863,807,16,13835.79,2024-06-08,Vencida
2864,55,19,19775.99,2025-10-29,Vigente
2865,1045,4,16124.01,2024-03-25,Vigente
2866,791,12,5515.72,2025-07-11,Vencida
2867,636,6,12531.76,2025-12-13,Vencida
2868,1868,8,9108.64,2024-06-28,Vencida
2869,25,9,16242.22,2023-11-16,Vencida
2870,43,7,8933.13,2025-11-19,Castigada
2871,586,8,13210.9,2023-02-03,Vencida
2872,381,19,813.43,2025-06-19,Vencida
2873,985,3,11611.25,2023-08-21,Vencida
2874,1352,15,11320.25,2025-09-21,Vencida
2875,1597,11,5341.81,2024-09-09,Vencida
2876,1215,15,10950.78,2022-12-15,Vigente
2877,1802,7,1830.49,2025-03-14,Vigente
2878,1648,17,2644.38,2023-05-27,Vencida
2879,1932,12,10017.54,2023-05-02,Castigada
2880,13,20,429.03,2024-11-17,Vigente
2881,164,19,18463.77,2025-06-12,Vigente
2882,1782,8,19037.9,2023-08-14,Vencida
2883,970,3,14851.92,2024-02-07,Vigente
2884,1399,16,4110.79,2025-12-01,Vencida
2885,283,3,15719.06,2024-05-26,Vencida
2886,1177,8,6833.62,2025-11-10,Vigente
2887,456,5,10517.4,2024-10-04,Castigada
2888,1714,14,1717.33,2025-07-05,Vencida
2889,152,12,19106.41,2024-06-28,Vigente
2890,676,4,1108.38,2023-06-21,Vigente
2891,266,3,5070.75,2023-07-17,Vencida
2892,591,2,1419.19,2025-06-16,Vencida
