promesa_id,customer_id,debt_id,monto_prometido,fecha_promesa
2827,1319,1888,4449.51,2025-05-14
2828,1504,1426,2103.66,2024-12-16
2829,1271,2928,3143.35,2025-05-28
2830,301,1120,4609.83,2025-06-04
2831,1836,2622,283.61,2025-09-09
2832,508,3360,94.01,2025-11-06
2833,799,3645,2963.06,2024-11-28
2834,1076,3983,4066.35,2025-01-06
2835,995,1474,3123.55,2025-09-03
2836,383,93,961.89,2025-05-25
2837,957,1137,4903.29,2025-03-30
2838,1214,2410,2937.53,2024-12-18
2839,1361,494,100.34,2025-11-15
2840,685,2806,2210.26,2025-03-20
2841,1381,938,527.35,2025-02-28
2842,1377,458,2542.79,2025-06-03
2843,253,1302,3077.49,2025-07-26
2844,1039,2322,86.68,2025-11-10
2845,1454,4233,4947.07,2025-07-29
2846,873,3716,493.89,2025-11-04
2847,1899,3265,462.9,2025-03-01
2848,1421,2351,4814.53,2025-05-24
2849,180,4323,2759.57,2024-12-01
2850,676,3705,672.35,2025-01-07
2851,629,4408,2762.97,2025-01-25
2852,178,2478,115.57,2025-04-19
2853,377,2248,613.0,2025-04-19
2854,953,3577,1014.67,2025-02-14
2855,1665,1025,3840.44,2025-04-14
2856,235,3417,2246.13,2024-12-11
2857,1219,782,150.5,2024-12-06
2858,10,4121,4811.73,2024-12-12
2859,268,275,3565.5,2025-07-24
2860,761,2274,3143.37,2025-06-07
2861,820,957,1501.46,2025-05-28
2862,1882,1694,1716.81,2025-07-29
2863,659,3466,1949.99,2025-10-25
2864,446,1380,3406.22,2024-12-14
2865,610,3604,946.79,2025-01-10
2866,1158,2412,1800.05,2025-10-19
2867,300,3609,1270.58,2025-08-10
2868,1369,2980,2072.9,2025-03-18
2869,1200,485,2844.25,2025-09-21
2870,98,4262,1131.92,2025-01-25
2871,1146,3027,377.18,2025-01-11
2872,272,3985,2846.8,2025-08-11
2873,1935,2676,4396.04,2025-05-12
2874,876,1023,1104.82,2025-04-12
2875,1733,3965,1262.88,2025-10-31
2876,274,3447,985.22,2025-02-15
2877,306,1986,2443.5,2025-04-22
2878,1500,2476,3169.99,2025-06-11
2879,1623,2157,3414.76,2024-11-19
2880,1067,2538,2598.4,2025-05-09
2881,1382,4309,4219.48,2025-02-02
2882,1132,1407,1932.56,2025-02-27
2883,1719,26,369.08,2025-04-12
2884,1663,3131,4714.99,2025-08-08
2885,958,3057,2314.66,2024-12-10
2886,554,2810,446.87,2024-12-17
2887,1550,3771,1351.37,2025-04-04
2888,158,2103,4769.79,2024-12-03
2889,1891,4108,1203.41,2024-12-30
2890,1181,290,1906.02,2025-07-30
2891,1750,2674,1474.59,2024-11-18
2892,1282,1098,2175.1,2024-11-27
2893,722,3551,2252.96,2025-03-02
2894,1013,4171,1379.75,2025-11-14
2895,73,2685,1555.42,2025-03-21
2896,739,46,2797.47,2025-03-03
2897,738,3710,2914.01,2025-07-20
2898,1169,413,1790.24,2025-10-15
2899,745,3146,4445.76,2025-05-10
2900,1219,2836,1642.64,2025-05-23
2901,1695,1365,617.67,2025-01-04
2902,1561,3963,3913.63,2025-10-06
2903,833,2998,4968.09,2025-09-03
2904,1812,2209,4481.27,2025-06-06
2905,77,2500,572.56,2025-07-09
2906,1992,1606,4487.51,2025-08-02
2907,376,2178,2438.36,2025-08-02
2908,880,2462,2963.34,2025-05-06
2909,1243,1981,2070.79,2025-08-02
2910,926,652,1306.7,2025-11-12
2911,351,1101,4072.67,2025-06-05
2912,327,701,1021.09,2025-01-10
2913,1204,1388,1335.59,2025-07-01
2914,1442,2488,4182.62,2025-02-08
2915,1014,247,3448.89,2025-01-29
2916,1540,842,403.24,2024-12-20
2917,352,4387,2576.35,2025-06-20
2918,346,3926,865.2,2024-12-28
2919,1531,2135,3719.16,2025-10-01
2920,33,2471,950.23,2025-04-27
2921,1318,317,1890.03,2025-08-04
2922,1592,2426,2021.85,2025-06-08
2923,1745,1101,3255.03,2025-10-31
2924,549,4022,4245.01,2025-03-07
2925,1622,532,1269.4,2024-12-12
2926,1546,2853,4222.36,2025-04-09
2927,901,1361,2318.22,2025-06-25
2928,574,560,3021.41,2025-03-17
2929,1886,1135,1049.48,2025-10-05
2930,257,3197,149.91,2025-02-24
2931,1913,2456,1243.56,2025-07-15
2932,640,856,2458.95,2025-09-25
2933,518,12,2268.69,2024-11-23
2934,411,2343,1846.08,2025-06-18
2935,683,636,919.78,2025-01-25
2936,1193,1812,365.88,2025-11-12
2937,851,2883,1285.05,2025-08-03
2938,140,861,2254.36,2025-02-17
2939,1791,3275,1109.17,2025-05-13
2940,1142,376,3121.39,2024-12-18
2941,1411,2771,1609.93,2025-08-29
2942,1225,2953,533.06,2025-08-25
2943,395,4066,4608.12,2025-05-14
2944,682,1859,1728.63,2025-09-28
2945,207,3421,2178.7,2025-10-07
2946,1333,1880,4530.75,2025-07-20
2947,1274,4408,4111.51,2025-06-30
2948,542,3296,155.26,2025-05-03
2949,1285,4363,3951.25,2024-12-03
2950,1325,3044,2872.19,2025-04-07
2951,1247,3000,1179.59,2025-10-18
2952,1542,3441,1742.49,2025-01-06
2953,912,532,1037.81,2024-11-24
2954,1546,1545,2087.03,2025-08-15
2955,367,3690,2400.42,2025-04-21
2956,825,3277,1471.43,2025-06-20
2957,1142,366,4202.75,2025-06-24
2958,1139,504,1506.06,2025-01-27
2959,1435,1029,923.41,2025-07-13
2960,420,820,1346.88,2024-12-22
2961,288,2757,4995.46,2025-07-20
2962,1292,3065,4617.04,2025-06-24
2963,7,404,1939.73,2024-11-28
2964,1971,3832,1263.98,2024-12-24
2965,510,2795,84.67,2025-06-26
2966,1732,2108,4404.66,2025-09-06
2967,661,2500,1883.87,2025-04-29
2968,523,1581,3930.56,2025-02-15
2969,1830,3897,1701.65,2025-05-24
2970,813,2523,3255.49,2024-12-09
2971,1240,1228,3955.92,2024-12-24
2972,1209,2720,4187.74,2025-09-15
2973,201,3911,3082.17,2025-07-08
2974,1275,539,412.51,2025-03-29
2975,1352,98,188.9,2025-04-18
2976,477,645,3336.67,2025-06-08
2977,1715,3928,2721.37,2025-07-28
2978,383,3370,3669.97,2025-06-11
2979,1813,4093,3590.01,2024-12-18
2980,774,3578,4638.8,2025-09-26
2981,976,700,3233.46,2025-02-14
2982,776,4487,773.98,2025-08-03
2983,1542,2897,1349.28,2025-10-28
2984,665,531,2671.78,2024-12-21
2985,1550,3431,4855.01,2024-11-28
2986,183,2047,2811.74,2025-03-17
2987,1287,3200,3979.99,2025-09-17
2988,1399,3,1151.54,2025-11-09
2989,373,788,2762.25,2025-01-09
2990,1636,1304,4168.92,2025-10-25
2991,737,1276,3850.47,2024-12-11
2992,1759,2777,3184.67,2024-12-25
2993,1920,4182,1941.36,2025-10-04
2994,626,2035,1650.87,2025-10-01
2995,931,3187,4458.96,2024-11-30
2996,914,935,2262.99,2025-03-02
2997,551,4097,3142.68,2025-03-07
2998,1535,2149,2605.3,2025-09-26
2999,1238,3160,136.47,2025-10-10
3000,1899,3607,1985.89,2025-02-13
3001,1896,4109,2975.84,2025-05-06
3002,1663,1126,3423.94,2025-06-03
3003,537,64,1695.17,2025-01-12
3004,1057,948,742.06,2025-07-21
3005,359,2828,2293.18,2025-10-04
3006,1754,805,3345.17,2025-05-04
3007,47,4281,2383.5,2025-02-06
3008,1082,1939,2501.11,2025-02-07
3009,755,1717,4518.03,2025-08-24
3010,511,2236,2985.65,2024-12-24
3011,1549,3506,1889.84,2024-11-20
3012,1082,1305,2861.15,2025-05-05
3013,356,1061,3544.7,2025-06-01
3014,125,3129,4795.44,2025-10-26
3015,1691,3835,3230.31,2025-06-20
3016,1900,246,1796.09,2025-01-21
3017,892,3981,3393.81,2025-05-03
3018,499,3590,2983.14,2025-07-03
3019,1696,127,1060.57,2024-12-17
3020,1938,795,2273.68,2024-12-21
3021,538,1641,3646.8,2025-10-07
3022,917,3302,4899.58,2025-04-01
3023,706,1759,210.09,2025-08-16
3024,1230,3404,1230.82,2025-04-01
3025,586,3609,4646.94,2025-07-23
3026,634,2545,665.57,2025-08-20
3027,870,927,739.2,2024-12-19
3028,642,2281,2525.24,2025-10-02
3029,1923,2900,342.9,2025-06-17
3030,263,1312,2385.12,2025-07-31
3031,360,2895,1249.77,2025-03-10
3032,617,4208,2378.19,2025-10-14
3033,406,4379,91.37,2025-10-11
3034,1042,2419,1765.01,2025-01-10
3035,628,829,3509.89,2025-08-05
3036,563,3122,3759.31,2024-12-25
3037,943,2945,387.84,2025-05-10
3038,1492,3859,1760.79,2024-11-29
3039,1402,153,365.55,2024-12-24
3040,978,3992,3178.62,2025-06-06
3041,751,3502,2604.97,2025-05-28
3042,858,1305,2638.88,2025-03-09
3043,154,1888,522.17,2025-05-02
3044,1226,4465,1052.85,2025-01-10
3045,1799,3389,2792.12,2025-03-18
3046,279,4237,3482.49,2025-11-14
3047,1758,2948,3404.83,2025-06-28
3048,1291,3715,1054.66,2025-01-12
3049,1229,727,1220.55,2024-12-21
3050,163,3804,3788.82,2025-10-19
3051,58,2973,4803.4,2025-08-05
3052,1141,1513,3503.67,2025-04-01
3053,1113,3380,1418.45,2025-08-21
3054,185,1470,214.83,2025-03-02
3055,1260,188,493.95,2025-02-13
3056,1174,4166,2361.68,2025-05-06
3057,1837,1477,1670.9,2025-05-10
3058,1233,254,1190.17,2025-11-06
3059,59,4080,3923.55,2025-01-03
3060,400,3698,2545.0,2025-04-17
3061,1861,1397,1360.87,2025-11-10
3062,1509,4012,591.39,2025-03-15
3063,1784,4308,254.86,2025-10-19
3064,1894,1455,1668.29,2025-06-08
3065,25,2149,3925.59,2024-12-23
3066,1031,229,499.45,2025-09-26
3067,1933,4333,477.94,2025-06-07
3068,1169,3383,1024.9,2025-08-17
3069,114,338,857.95,2025-03-01
3070,84,4291,2538.01,2025-08-26
3071,1119,2396,4079.38,2024-12-30
3072,652,3667,815.59,2025-04-21
3073,1903,2525,1039.74,2025-08-15
3074,630,1542,3775.06,2025-05-25
3075,921,3097,3519.14,2024-12-29
3076,1765,3891,2008.84,2025-05-19
3077,1899,875,900.93,2024-12-21
3078,1157,64,1964.81,2025-08-26
3079,1491,1033,4345.31,2024-12-31
3080,1241,4246,4177.58,2025-05-17
3081,1914,3828,4174.91,2025-03-20
3082,1965,725,490.3,2025-05-27
3083,281,3437,3170.1,2025-01-31
3084,1539,3724,1078.69,2025-09-02
3085,1031,2028,3041.7,2025-10-31
3086,132,500,112.31,2025-07-08
3087,1874,3791,2883.51,2025-04-03
3088,530,2664,2476.44,2025-08-21
3089,586,4378,4557.04,2025-05-18
3090,1210,1955,2732.19,2025-02-26
3091,200,1979,2718.0,2025-09-12
3092,216,1133,2281.85,2025-06-05
3093,1689,1457,4433.56,2025-10-16
3094,110,1780,3742.42,2025-09-14
3095,1252,1734,4334.77,2025-10-09
3096,1351,2269,478.02,2025-09-18
3097,1245,2470,4949.51,2025-07-18
3098,1572,1504,1413.32,2025-06-20
3099,1934,2267,1137.03,2025-06-06
3100,1835,2055,580.38,2025-11-06
3101,1541,2631,1269.81,2025-05-12
3102,373,1081,507.62,2025-03-02
3103,1697,2642,3659.22,2025-11-13
3104,923,616,4035.75,2025-02-26
3105,1024,2734,2697.0,2025-09-22
3106,176,1229,1566.69,2025-07-23
3107,1769,3879,2462.46,2025-07-24
3108,540,2432,3605.02,2025-06-20
3109,337,1788,3673.66,2025-02-18
3110,801,858,998.58,2025-03-18
3111,589,2896,3700.68,2025-06-28
3112,321,3843,1126.07,2025-01-26
3113,46,4441,1558.81,2025-10-11
3114,1677,3483,2050.6,2024-11-17
3115,1869,1164,3738.85,2024-12-06
3116,239,2967,201.16,2025-11-14
3117,1016,188,2083.6,2025-09-04
3118,999,2592,4955.27,2024-11-16
3119,1138,2005,4411.43,2025-04-27
3120,1374,758,1546.17,2025-09-29
3121,1685,3265,1100.14,2025-11-02
3122,1090,2029,4211.23,2025-06-13
3123,749,3009,3326.47,2025-02-20
3124,1736,1737,580.92,2025-07-30
3125,1179,254,1038.9,2024-12-13
3126,586,3098,223.7,2024-12-08
3127,878,2849,828.73,2025-03-04
3128,1660,602,1316.34,2025-02-15
3129,315,4117,1399.79,2025-06-06
3130,1334,489,3693.24,2025-08-12
3131,580,2392,2786.53,2025-03-11
3132,748,3655,1760.64,2025-03-02
3133,1543,861,2105.36,2025-05-08
3134,280,2690,1485.92,2025-04-11
3135,64,1704,3734.92,2025-10-16
3136,848,966,3609.22,2025-03-29
3137,1958,460,2430.27,2025-02-27
3138,1430,4216,4985.24,2025-11-16
3139,1628,3535,656.21,2025-03-04
3140,1600,2019,2679.27,2024-12-18
3141,1547,3439,2786.82,2025-05-17
3142,362,3025,2458.04,2025-02-23
3143,477,393,271.08,2024-12-02
3144,546,3560,2290.08,2025-04-11
3145,1915,3034,3383.49,2025-08-10
3146,1036,4118,1920.79,2025-01-18
3147,65,4370,3344.6,2025-06-04
3148,59,1922,967.77,2025-05-25
3149,1601,1792,4635.54,2025-05-01
3150,1197,321,908.92,2025-09-20
3151,590,2220,1840.23,2024-12-20
3152,1458,610,3864.81,2025-11-04
3153,1867,371,3107.62,2025-03-09
3154,1292,971,4078.12,2024-12-08
3155,1893,758,456.79,2025-04-13
3156,1614,2272,3181.24,2025-06-05
3157,601,2631,3055.93,2024-11-26
3158,456,4368,1066.08,2024-12-23
3159,1129,2987,4398.47,2025-05-26
3160,1152,2232,2677.65,2025-05-01
3161,728,4246,2466.07,2025-05-02
3162,503,971,1572.75,2025-10-22
3163,613,2213,3843.22,2025-08-18
3164,1505,1912,3202.12,2024-11-30
3165,498,3060,4555.67,2025-02-27
3166,226,1244,869.98,2024-12-09
3167,1346,3690,4933.75,2025-11-06
3168,1490,4133,1713.01,2025-09-03
3169,1,968,4636.67,2025-03-11
3170,1667,2704,95.8,2025-09-13
3171,1691,3923,4399.69,2025-03-24
3172,1427,207,1471.0,2025-06-08
3173,1659,389,521.94,2024-12-17
3174,1623,1354,2408.48,2025-10-20
3175,840,1445,2989.43,2025-08-09
3176,433,1098,1590.95,2025-06-05
3177,1936,3924,2456.92,2025-06-11
3178,396,4105,4817.21,2025-07-27
3179,979,1904,209.64,2025-07-05
3180,1021,1537,1003.03,2025-02-17
3181,1874,1942,1590.76,2025-08-23
3182,1230,2893,2295.39,2025-05-22
3183,1498,764,616.5,2025-07-09
3184,484,557,4721.91,2024-12-23
3185,473,3129,3563.42,2025-03-23
3186,917,2733,3514.52,2024-11-17
3187,1282,688,4059.71,2025-08-24
3188,503,1332,1621.75,2025-10-05
3189,1067,1048,2455.29,2024-11-30
3190,1783,324,3432.47,2024-12-10
3191,1116,3208,3413.71,2025-09-04
3192,280,2085,2948.51,2025-01-17
3193,818,2836,714.01,2025-04-18
3194,731,4166,1314.23,2025-04-09
3195,1778,227,4354.43,2025-06-17
3196,1800,403,3202.56,2025-07-19
3197,200,1082,545.19,2025-04-28
3198,110,3227,2029.88,2025-06-22
3199,264,1043,1225.4,2025-11-15
3200,1246,105,248.93,2025-07-30
3201,941,1658,2999.59,2025-01-24
3202,895,4470,926.13,2025-06-11
3203,1709,1033,3384.0,2025-09-25
3204,1581,1799,3586.09,2025-01-07
3205,1698,1475,1390.17,2025-06-24
3206,1005,589,4488.89,2025-08-12
3207,1636,4019,2108.42,2025-10-26
3208,1449,4020,4297.39,2025-07-08
3209,782,204,1934.98,2025-11-09
3210,1398,4176,3570.74,2025-02-21
3211,1362,2714,1527.78,2025-04-23
3212,1540,974,4451.04,2025-11-11
3213,640,3507,4561.13,2025-01-02
3214,1175,1509,2869.48,2025-06-16
3215,844,14,2211.96,2025-11-16
3216,255,2698,3054.27,2025-06-06
3217,2000,3343,1913.95,2025-08-21
3218,439,283,1820.14,2025-09-19
3219,501,4166,226.26,2025-08-01
3220,243,2154,1400.16,2025-05-11
3221,960,2215,490.77,2025-03-05
3222,1333,3797,2917.99,2025-09-11
3223,164,1620,3433.23,2025-01-31
3224,1526,2435,2243.58,2025-11-14
3225,1651,1521,951.12,2025-10-09
3226,1192,4357,177.45,2025-04-23
3227,67,2651,2120.86,2025-05-10
3228,1739,154,1016.76,2025-07-25
3229,1892,497,3069.91,2025-02-25
3230,1770,3637,4633.13,2025-10-21
3231,374,5,604.6,2025-06-27
3232,1717,526,4233.06,2025-02-27
3233,1973,662,1842.05,2025-03-20
3234,1859,2930,1711.45,2025-08-06
3235,1082,2467,679.64,2024-12-24
3236,383,2266,2007.49,2025-06-07
3237,142,2613,404.35,2024-12-19
3238,1394,3204,1234.94,2025-06-05
3239,1307,1052,3482.17,2025-06-26
3240,1864,4042,3607.39,2025-05-04
3241,1263,1703,4551.05,2025-04-07
3242,1760,2586,775.48,2025-07-31
3243,1244,1419,4251.02,2025-08-22
3244,320,3552,1640.07,2025-07-22
3245,1705,1046,3064.2,2025-05-11
3246,1864,2189,2202.77,2025-04-01
3247,49,1030,591.75,2025-09-19
3248,903,859,1076.39,2025-11-06
3249,1215,911,2166.52,2025-09-28
3250,474,2299,1698.47,2024-12-23
3251,420,633,3444.51,2025-01-27
3252,1067,3598,952.44,2025-05-14
3253,1232,3503,3457.59,2024-12-30
3254,1450,3575,1176.88,2024-11-20
3255,332,582,4127.65,2025-09-29
3256,1310,3712,2777.54,2024-11-16
3257,573,983,1946.28,2025-02-14
3258,1957,3780,208.29,2025-04-05
3259,575,308,1154.36,2025-08-19
3260,878,2831,3107.19,2025-06-26
3261,1478,2913,4129.72,2025-06-01
3262,1599,2022,745.23,2025-08-26
3263,234,3816,2625.19,2025-08-22
3264,264,1081,3721.85,2024-12-04
3265,1130,654,3326.44,2025-06-07
3266,447,409,208.11,2025-06-16
3267,1679,4459,1341.73,2025-05-24
3268,1464,187,2014.48,2025-01-09
3269,1610,2798,4441.46,2025-06-29
3270,306,3990,1108.29,2025-09-16
3271,1627,3835,4338.65,2025-10-12
3272,1147,3463,4950.05,2024-12-25
3273,1384,2675,4615.81,2025-10-31
3274,917,3811,1655.14,2025-08-09
3275,448,2703,2977.79,2025-08-12
3276,1664,3983,2307.43,2025-03-02
3277,1377,1022,483.95,2024-12-15
3278,563,3968,1181.83,2025-02-08
3279,1179,3886,4795.67,2025-05-26
3280,1943,370,693.85,2025-04-10
3281,1471,2042,2827.72,2025-10-12
3282,1726,2559,4666.51,2025-07-25
3283,1843,4008,1269.91,2025-09-23
3284,929,1078,4775.76,2025-09-08
3285,768,2450,1768.07,2025-08-13
3286,547,2808,1838.35,2025-07-07
3287,635,1214,533.74,2025-01-14
3288,700,730,2926.47,2025-01-21
3289,1912,7,4684.38,2025-04-24
3290,1097,2479,3412.3,2025-05-03
3291,1705,759,875.39,2025-03-03
3292,1628,915,3260.63,2024-11-18
3293,1201,143,2011.56,2025-09-30
3294,44,4361,2160.42,2025-04-18
3295,758,1980,3714.56,2025-08-13
3296,347,3144,326.03,2024-12-01
3297,1895,1574,569.04,2025-08-26
3298,1648,3419,4178.98,2025-10-10
3299,1014,3641,3128.1,2025-09-18
3300,762,1298,2668.25,2025-09-13
3301,1832,4316,3158.64,2025-05-08
3302,1121,3050,2645.19,2025-03-14
3303,1432,4057,1672.19,2025-10-13
3304,1468,3680,3230.93,2025-03-25
3305,1360,1532,1040.86,2025-07-26
3306,201,779,2658.46,2025-03-20
3307,476,4297,1758.2,2025-06-28
3308,269,4485,4680.25,2025-01-19
3309,675,895,1251.34,2025-03-31
3310,1941,3815,3862.77,2025-06-17
3311,1372,2372,4273.03,2025-09-05
3312,1384,2335,3734.89,2024-12-16
3313,829,1822,2244.1,2025-02-17
3314,10,3312,3842.97,2024-12-08
3315,683,1904,1575.42,2025-01-31
3316,731,3849,4115.48,2024-12-01
3317,1573,2897,1685.1,2025-10-28
3318,673,276,2796.87,2025-08-25
3319,36,1816,2962.98,2025-10-20
3320,1520,2381,3263.14,2025-09-06
3321,564,2723,3255.15,2025-07-21
3322,661,4237,702.51,2025-05-30
3323,1632,806,1482.74,2025-06-27
3324,511,2283,325.15,2025-05-28
3325,723,129,4779.1,2025-09-18
3326,54,1961,1525.11,2025-08-20
3327,537,104,1188.47,2024-12-08
3328,1109,4221,290.32,2025-01-08
3329,1994,1994,2358.83,2025-03-04
3330,1139,2525,1980.01,2025-06-26
3331,468,1357,3634.63,2024-12-17
3332,1813,1894,2753.74,2025-01-05
3333,1504,1543,1592.12,2025-05-24
3334,529,1242,547.82,2025-04-15
3335,587,836,3247.35,2025-03-20
3336,1531,4216,1883.22,2025-09-19
3337,912,1539,776.12,2025-04-05
3338,1314,895,1966.9,2025-02-14
3339,414,884,2202.87,2025-01-01
3340,474,3890,4608.65,2025-07-07
3341,732,738,3671.88,2024-11-25
3342,621,4003,2344.48,2025-01-18
3343,1601,1476,3975.21,2025-05-28
3344,727,3126,3777.16,2025-09-18
3345,1399,1287,3812.31,2025-01-14
3346,725,2737,2555.14,2024-12-15
3347,425,2607,1250.62,2025-03-25
3348,1850,2742,1364.79,2024-12-17
3349,74,2958,603.13,2025-04-06
3350,736,3859,858.16,2024-12-27
3351,1306,3083,1245.67,2025-01-05
3352,1897,1885,2931.23,2025-07-15
3353,1299,1445,138.21,2024-11-22
3354,129,732,4705.77,2025-07-10
3355,250,1934,2131.56,2025-05-13
3356,1920,4491,3041.79,2025-02-04
3357,1980,3590,2195.69,2025-07-16
3358,944,2686,455.38,2024-11-25
3359,836,2804,2978.98,2025-01-28
3360,571,2322,3716.77,2025-05-24
3361,756,70,3877.38,2025-10-30
3362,559,3657,2963.21,2025-03-31
3363,250,2738,3879.67,2025-03-10
3364,247,3055,4491.13,2024-11-20
3365,1113,669,2798.91,2025-07-28
3366,853,2835,1867.12,2025-04-15
3367,124,1132,930.76,2025-11-03
3368,883,3649,3818.83,2025-07-23
3369,654,3455,2906.8,2025-10-30
3370,1206,2540,2473.08,2025-11-02
3371,1569,2787,1259.38,2025-06-13
3372,1503,79,3442.92,2025-06-14
3373,1372,2284,4954.21,2025-05-04
3374,986,2208,1296.03,2025-05-29
3375,1244,856,2906.16,2025-10-05
3376,1475,4450,988.63,2025-02-20
3377,518,4279,2450.63,2025-11-11
3378,693,862,4774.03,2025-11-02
3379,1546,1733,2829.53,2024-11-18
3380,1995,1484,1114.14,2025-07-07
3381,1260,466,3837.59,2025-10-11
3382,1112,855,4053.88,2025-04-14
3383,1385,1325,1638.31,2025-02-26
3384,1206,4398,1197.11,2025-02-06
3385,1558,2305,92.0,2025-08-29
3386,536,4149,78.21,2025-01-27
3387,354,4089,3096.63,2025-01-16
3388,1043,376,1416.13,2025-03-25
3389,262,3681,1259.93,2025-03-15
3390,1977,3990,4661.33,2025-10-18
3391,69,3031,4708.63,2025-02-11
3392,1442,897,1648.09,2025-06-25
3393,1730,4319,4633.01,2025-08-21
3394,390,1935,4935.24,2025-09-16
3395,365,725,4770.32,2025-01-28
3396,386,3477,4240.51,2025-10-02
3397,1844,3963,3180.39,2025-11-14
3398,842,1840,1591.9,2025-03-29
3399,182,2142,1234.46,2025-03-05
3400,1694,3025,4777.88,2025-10-30
3401,794,2494,4090.94,2025-10-02
3402,1258,465,3863.23,2025-06-26
3403,1333,3712,3722.83,2025-05-19
3404,910,2014,1437.82,2025-04-02
3405,41,2475,1642.98,2025-10-17
3406,764,1309,1026.58,2025-07-05
3407,422,1628,3723.87,2025-03-16
3408,22,956,942.93,2025-03-07
3409,180,23,2442.77,2025-07-29
3410,1925,1223,1813.79,2025-03-05
3411,1338,1685,3092.64,2025-09-08
3412,490,555,4745.7,2025-02-23
3413,498,3870,2060.13,2025-07-06
3414,734,169,2721.8,2024-12-24
3415,726,664,1919.0,2025-02-24
3416,396,1294,2038.1,2025-01-27
3417,1970,3283,710.03,2025-10-10
3418,126,2995,306.3,2024-11-17
3419,1780,3724,1841.79,2024-12-05
3420,766,3586,1772.26,2024-11-23
3421,333,3289,4411.42,2025-03-28
3422,21,4409,54.03,2025-08-16
3423,1645,4088,4754.37,2025-07-13
3424,1322,2223,1390.4,2024-12-01
3425,1258,3312,837.1,2025-09-28
3426,1572,3104,1785.16,2025-07-31
3427,1440,1149,4805.33,2025-11-12
3428,298,4206,3147.47,2025-08-24
3429,1030,1481,4795.92,2024-11-19
3430,147,1325,381.83,2025-04-19
3431,806,1697,772.99,2025-04-26
3432,843,2264,2516.3,2025-06-26
3433,1062,3600,2316.67,2025-08-15
3434,1525,2138,4330.28,2025-11-06
3435,1337,2828,2047.6,2025-10-08
3436,1514,1735,2586.72,2025-05-28
3437,265,1585,1429.91,2025-03-23
3438,1499,1366,2070.36,2025-08-26
3439,1833,8,3954.93,2025-11-06
3440,1777,3093,4160.77,2025-11-07
3441,614,1232,80.33,2025-04-10
3442,1271,4217,2295.9,2025-04-04
3443,1144,4055,2452.62,2025-02-25
3444,742,4469,3604.68,2025-07-12
3445,1555,3461,3073.06,2024-12-02
3446,1376,1234,708.09,2025-04-06
3447,248,3021,307.08,2025-04-08
3448,125,3867,3150.83,2025-04-17
3449,848,1296,4634.6,2025-09-01
3450,1317,2916,1115.87,2025-04-03
3451,151,885,1965.25,2025-01-27
3452,764,1118,1450.71,2024-11-21
3453,270,1165,176.35,2025-05-10
3454,1153,3348,669.63,2025-08-17
3455,779,3431,4109.65,2025-06-11
3456,9,51,3892.3,2025-06-03
3457,1800,308,3356.57,2025-11-06
3458,1364,3831,2925.46,2025-03-03
3459,1216,4253,4804.05,2025-02-04
3460,1884,1588,2131.02,2025-02-21
3461,1632,2396,2170.99,2025-08-27
3462,146,2488,2952.06,2025-06-09
3463,564,3521,1789.41,2025-10-27
3464,1646,851,3743.93,2024-12-22
3465,1504,2783,4098.11,2025-06-26
3466,968,1692,3667.74,2025-02-27
3467,88,1902,1364.23,2024-11-18
3468,688,1334,4191.09,2024-12-14
3469,263,1988,972.72,2025-03-10
3470,608,2068,2704.6,2025-05-27
3471,1428,3798,4259.82,2025-01-06
3472,351,4025,1356.95,2025-11-03
3473,611,3840,4026.61,2025-07-18
3474,52,3126,1568.83,2025-07-02
3475,1739,2686,2680.01,2024-12-22
3476,1638,3905,2434.71,2025-07-31
3477,239,4000,4513.66,2025-09-03
3478,698,251,1205.64,2025-04-28
3479,550,3155,3816.75,2025-11-04
3480,194,4027,4213.91,2024-12-21
3481,795,3004,4086.95,2025-06-02
3482,675,2028,2810.64,2025-02-09
3483,1896,3823,2256.66,2025-06-12
3484,288,559,1323.35,2025-10-26
3485,754,4006,3771.69,2025-11-16
3486,423,2794,3412.33,2025-07-13
3487,370,1680,3113.15,2025-06-10
3488,1713,2958,2576.48,2024-11-22
3489,879,4088,4894.7,2025-06-02
3490,1797,2963,4231.42,2024-12-28
3491,1170,3964,1121.73,2025-03-01
3492,554,457,3214.33,2025-03-20
3493,1462,1741,1149.17,2025-04-15
3494,881,548,3733.05,2024-12-16
3495,1050,4038,901.67,2025-07-11
3496,868,2491,2847.36,2025-06-21
3497,1066,3009,4741.4,2025-03-08
3498,5,629,1009.78,2025-01-07
3499,48,2574,3149.27,2025-03-20
3500,1363,1174,3782.44,2025-05-19
3501,1227,1537,4139.14,2025-03-07
3502,1512,2650,2071.55,2025-01-17
3503,267,3287,4896.76,2025-02-05
3504,1358,1367,1603.24,2025-07-16
3505,1421,3727,840.23,2025-06-10
3506,341,837,2480.84,2025-08-30
3507,1502,4005,1244.21,2025-07-24
3508,1256,2775,3271.92,2025-10-01
3509,545,80,2489.58,2025-01-24
3510,57,963,2129.86,2025-02-25
3511,1464,2589,1183.84,2025-01-10
3512,1827,2576,2474.69,2025-01-06
3513,825,2901,2471.21,2024-11-20
3514,1242,1822,2167.87,2024-12-14
3515,1935,3484,4146.79,2025-06-15
3516,632,1844,2834.25,2024-12-25
3517,607,50,4169.99,2024-12-06
3518,1265,73,162.95,2025-04-04
3519,295,1294,4166.3,2025-04-01
3520,1037,2672,3355.19,2025-07-31
